School Attendance after Grade 3 (6 - 24 yo),Number of Health Facility,Occurence of Armed Conflict,Household with Concrete Walls Proportion,Access to Electricity Proportion,Access to Treated Water Proportion,Owned House and Lot Proportion,Has Copy Birth Certificate Proportion 6 - 24 yo,Married Proportion 6 - 24 yo,Overseas Worker in Family Proportion
2,0,1,0.1360759493670886,0.3765822784810127,0.981012658227848,0.9968354430379748,0.6800670016750419,0.008389261744966443,0.06962025316455696
3,0,1,0.0,0.0,0.0,1.0,0.9544303797468354,0.04218362282878412,0.0546875
3,0,1,0.01485148514851485,0.009569377990430622,0.0,0.9904306220095692,0.9745403111739744,0.024045261669024046,0.03349282296650718
3,0,1,0.07834101382488479,0.009216589861751152,0.04147465437788018,0.9953917050691244,0.8555555555555555,0.06056129985228952,0.027649769585253458
3,0,1,0.007326007326007327,0.007272727272727274,0.01818181818181818,1.0,0.8013937282229965,0.02802101576182137,0.014545454545454544
3,0,1,0.08653846153846154,0.1201923076923077,0.9567307692307692,0.9951923076923076,0.7074380165289256,0.011570247933884295,0.125
3,0,1,0.010443864229765013,0.1514360313315927,0.185378590078329,0.4986945169712794,0.9359844810863241,0.015488867376573087,0.010443864229765013
4,1,1,0.02307692307692308,0.0,0.0,0.061538461538461535,0.9737302977232924,0.05253940455341506,0.0576923076923077
3,0,1,0.023972602739726026,0.0,0.0,0.003424657534246575,1.0,0.014354066985645932,0.04794520547945205
4,0,1,0.0436241610738255,0.016778523489932886,0.7919463087248322,0.9899328859060402,0.9236031927023944,0.033105022831050226,0.010067114093959731
3,0,1,0.0,0.00881057268722467,0.986784140969163,0.9779735682819384,0.7745571658615137,0.008064516129032258,0.022026431718061675
4,0,1,0.024390243902439025,0.5081300813008129,0.028455284552845524,0.6626016260162602,0.9728,0.03205128205128205,0.04065040650406504
2,1,1,0.006369426751592357,0.0,0.9840764331210192,0.1910828025477707,0.6913907284768211,0.018567639257294436,0.006369426751592357
3,1,1,0.02307692307692308,0.017948717948717947,0.18205128205128204,0.941025641025641,0.9358108108108107,0.052749719416386086,0.005128205128205128
2,1,1,0.009433962264150943,0.007058823529411766,0.8635294117647059,0.2470588235294117,0.665406427221172,0.06320754716981132,0.004705882352941176
3,0,1,0.0031847133757961785,0.0031645569620253164,0.015822784810126583,0.9968354430379748,0.933467741935484,0.03784860557768925,0.0031645569620253164
3,0,1,0.25112107623318386,0.004444444444444445,0.03555555555555556,0.7466666666666667,0.9964028776978416,0.03237410071942446,0.06666666666666668
3,0,1,0.03308823529411765,0.056985294117647065,0.0661764705882353,0.84375,0.6838365896980462,0.06945681211041853,0.014705882352941175
3,1,1,0.06284153005464481,0.7841530054644809,0.9863387978142076,0.19398907103825136,0.9629629629629628,0.109375,0.03825136612021858
2,1,1,0.19405099150141644,0.461756373937677,0.03541076487252125,0.4971671388101983,0.7294535761883607,0.024261138067931187,0.058073654390934835
3,0,1,0.027777777777777776,0.057823129251700675,0.010204081632653059,0.9761904761904762,0.9900497512437813,0.03177755710029792,0.08503401360544217
2,0,1,0.012658227848101266,0.029325513196480937,0.0029325513196480947,0.07038123167155426,0.8727524204702628,0.0664819944598338,0.0
3,0,1,0.017857142857142856,0.008928571428571428,0.19642857142857145,0.04017857142857143,0.969811320754717,0.07372400756143667,0.03125
2,0,1,0.020942408376963352,0.0,0.0,0.9790575916230366,1.0,0.03714285714285714,0.010471204188481676
3,1,1,0.3415106520335701,0.9684074790457772,0.8272082527401676,0.6421663442940039,0.9773294509151416,0.03422526446795271,0.1089619600257898
3,1,1,0.3110151187904968,0.9837545126353788,0.9572803850782192,0.7313477737665464,0.9119445204854456,0.028841779637885544,0.07102526002971768
3,1,1,0.2570814612228951,0.9053265940902022,0.8703343701399692,0.7939346811819595,0.9651213407334857,0.03548317515099223,0.05679630342703119
3,1,1,0.13976833976833974,0.890272373540856,0.6669260700389105,0.6217898832684825,0.9376961004034066,0.10125448028673836,0.03938223938223938
3,3,1,0.41815910037484383,0.8783222591362126,0.6582225913621262,0.6503322259136213,0.9578781097801764,0.042639727105746525,0.15656146179401995
3,0,1,0.14951321279554938,0.8845360824742268,0.7195876288659794,0.5690721649484536,0.9538244624603456,0.1093145869947276,0.06597938144329897
3,1,1,0.22056451612903225,0.7986279257465698,0.9148506860371268,0.7445520581113801,0.9040214477211796,0.05589285714285714,0.07292506043513296
4,2,1,0.4988974641675855,0.9938820912124584,0.9944382647385984,0.9510567296996664,0.9959830866807612,0.032169890664423884,0.13325991189427314
2,0,1,0.018648018648018648,0.12240184757505773,0.05542725173210162,0.9861431870669746,0.9323241317898486,0.02226179875333927,0.03926096997690531
3,1,1,0.03047619047619048,0.005714285714285714,0.0019047619047619048,0.9657142857142856,0.9933014354066986,0.01899335232668566,0.05523809523809524
3,1,1,0.028612303290414882,0.011477761836441894,0.035868005738880916,0.7159253945480631,0.9973867595818816,0.020887728459530026,0.048640915593705286
2,1,1,0.02046783625730994,0.017543859649122806,0.02046783625730994,0.5701754385964912,0.8651162790697674,0.01088646967340591,0.05263157894736842
3,1,1,0.024263431542461,0.011265164644714037,0.008665511265164644,0.6984402079722704,0.914811516770555,0.025542025542025545,0.0632034632034632
3,1,1,0.051153460381143434,0.007021063189568706,0.09729187562688063,0.9699097291875628,0.9196810025633724,0.014521640091116172,0.01998001998001998
3,1,1,0.02640845070422535,0.01413427561837456,0.0353356890459364,0.558303886925795,0.7075940383250532,0.0297661233167966,0.05985915492957746
3,0,1,0.06965174129353234,0.02736318407960199,0.03980099502487562,0.9776119402985076,0.9459459459459459,0.02583732057416268,0.09950248756218906
3,0,1,0.018433179723502304,0.0046296296296296285,0.46296296296296297,0.9976851851851852,0.9366272824919442,0.02685284640171858,0.10599078341013823
2,1,1,0.030470914127423827,0.0332409972299169,0.0332409972299169,0.9889196675900276,0.5263653483992468,0.10150375939849623,0.03878116343490305
3,1,1,0.7796052631578947,0.013157894736842105,0.006578947368421052,0.9934210526315792,0.7576875768757687,0.06519065190651907,0.1118421052631579
3,1,1,0.04154302670623145,0.02670623145400593,0.08902077151335312,1.0,0.9658848614072496,0.039361702127659576,0.04747774480712166
3,0,1,0.03255813953488372,0.060465116279069774,0.04186046511627907,0.5767441860465117,0.6363636363636364,0.02066115702479339,0.13023255813953488
3,0,1,0.08658008658008658,0.012987012987012988,0.03463203463203463,0.9329004329004328,0.9389623601220752,0.05279187817258883,0.05194805194805195
3,1,1,0.08490566037735849,0.03773584905660377,0.0047169811320754715,0.9528301886792452,0.8415300546448088,0.027272727272727268,0.0330188679245283
3,0,1,0.1988304093567252,0.008771929824561403,0.0,1.0,0.9399641577060932,0.03041144901610018,0.09649122807017543
3,1,1,0.08028846153846153,0.12999518536350504,0.06788637457871931,0.9407799711121808,0.8997134670487106,0.02597706529370466,0.038942307692307686
2,1,1,0.02564102564102564,0.0028490028490028487,0.3646723646723647,0.8233618233618234,0.9144981412639404,0.04178272980501393,0.0227920227920228
3,1,1,0.018567639257294436,0.044854881266490766,0.010554089709762531,0.9762532981530344,0.8796433878157504,0.03880597014925373,0.11609498680738785
2,0,1,0.006872852233676976,0.010309278350515464,0.0,0.9965635738831616,0.8992366412213739,0.025954198473282442,0.07903780068728522
2,0,1,0.01801801801801801,0.0022624434389140274,0.027149321266968326,0.98868778280543,0.8140610545790934,0.06463527239150507,0.13513513513513514
3,0,1,0.0,0.2843137254901961,0.7647058823529411,0.6862745098039216,0.9863636363636364,0.027272727272727268,0.0
3,1,1,0.00423728813559322,0.00423728813559322,0.01694915254237288,0.7330508474576272,0.9963031423290204,0.020183486238532108,0.2584745762711864
3,0,1,0.045454545454545456,0.07954545454545454,0.7840909090909091,0.011363636363636364,0.9738805970149254,0.02985074626865672,0.022727272727272728
2,1,1,0.01592356687898089,0.21904761904761905,0.11746031746031745,0.6031746031746031,0.9115442278860568,0.026986506746626688,0.047619047619047616
3,0,1,0.014285714285714284,0.0,0.014285714285714284,1.0,0.34795321637426896,0.023391812865497075,0.028571428571428567
3,0,1,0.10256410256410256,0.6282051282051282,0.03205128205128205,0.9935897435897436,0.8556149732620321,0.13978494623655913,0.0576923076923077
3,0,1,0.08,0.69,0.47,0.07,0.9781420765027322,0.08743169398907104,0.08
3,1,1,0.014492753623188406,0.9927536231884058,1.0,0.0,0.9676470588235294,0.026470588235294117,0.10869565217391304
3,0,1,0.06015037593984963,0.015037593984962403,0.030075187969924814,0.022556390977443608,0.0700280112044818,0.032520325203252036,0.0
3,1,1,0.013333333333333334,0.006666666666666667,0.9866666666666668,0.94,1.0,0.1111111111111111,0.22666666666666666
3,0,1,0.006060606060606061,0.006060606060606061,0.006060606060606061,0.0,0.8987012987012987,0.06476683937823834,0.006060606060606061
3,1,1,0.01669449081803005,0.03642384105960265,0.01324503311258278,0.956953642384106,0.8637067630356221,0.02428940568475452,0.1109271523178808
3,1,1,0.02127659574468085,0.9361702127659576,0.9148936170212766,1.0,0.9912280701754386,0.06140350877192983,0.031914893617021274
3,0,1,0.041884816753926704,0.20418848167539266,0.031413612565445025,0.4921465968586388,0.7350157728706624,0.028213166144200632,0.010471204188481676
2,0,1,0.0,0.038461538461538464,0.0,0.1875,0.5245901639344263,0.09855072463768116,0.004807692307692308
1,0,1,0.0025188916876574307,0.007556675062972292,0.030226700251889168,0.9748110831234256,0.010123734533183352,0.08632286995515695,0.0025188916876574307
3,0,1,0.0044742729306487695,0.9239373601789708,0.28635346756152125,0.9664429530201344,0.9758162031438936,0.02757793764988009,0.03579418344519016
3,0,1,0.0,0.0,0.0,1.0,1.0,0.012552301255230124,0.007092198581560284
3,0,1,0.0375,0.0625,0.7375,0.9875,1.0,0.06338028169014084,0.0125
3,0,1,0.015503875968992246,0.8914728682170543,0.9302325581395348,0.9922480620155041,1.0,0.11981566820276494,0.02325581395348837
3,1,1,0.04912280701754386,0.9442508710801394,0.05226480836236934,0.8083623693379791,0.9839914621131272,0.002129925452609159,0.024390243902439025
2,0,1,0.013157894736842105,0.1391304347826087,0.06521739130434782,0.11304347826086955,1.0,0.05,0.03043478260869565
2,1,1,0.04014869888475837,0.6984463276836158,0.8622881355932204,0.9300847457627118,0.7572139303482587,0.06806411837237977,0.05367231638418079
2,0,1,0.03636363636363636,0.06363636363636363,1.0,0.8818181818181818,0.956989247311828,0.053763440860215055,0.03636363636363636
3,1,1,0.2606060606060606,0.8545454545454545,0.9757575757575756,1.0,0.980169971671388,0.044270833333333336,0.042424242424242434
3,0,1,0.012048192771084338,0.2619047619047619,0.5119047619047619,0.8869047619047619,0.9756838905775076,0.08206686930091185,0.011904761904761904
4,0,1,0.06666666666666668,0.04444444444444445,0.9777777777777776,0.9888888888888888,0.9578313253012049,0.029761904761904764,0.05555555555555555
3,0,0,0.006802721088435374,0.006802721088435374,0.0,0.9183673469387756,0.5289079229122056,0.042735042735042736,0.020408163265306117
2,1,0,0.013157894736842105,0.006578947368421052,0.0,0.6578947368421053,0.5325814536340853,0.02631578947368421,0.08223684210526316
2,1,0,0.0,0.005847953216374269,0.005847953216374269,0.6549707602339181,0.4306049822064057,0.08185053380782918,0.03508771929824561
2,1,0,0.027522935779816515,0.009174311926605505,0.09785932721712537,0.6024464831804281,0.4725400457665904,0.06378132118451026,0.08868501529051988
3,0,0,0.014084507042253518,0.0,0.0,0.6126760563380281,0.7966666666666666,0.11627906976744184,0.056338028169014086
4,0,1,0.2447257383966245,0.02531645569620253,0.5780590717299579,0.8185654008438819,0.9870466321243524,0.054404145077720206,0.05063291139240506
2,0,1,0.0189873417721519,0.006329113924050633,0.3291139240506329,0.7848101265822784,0.7845804988662132,0.07223476297968398,0.0759493670886076
3,0,1,0.0,0.0,0.3662790697674417,0.28488372093023256,0.9368421052631579,0.07719298245614035,0.005813953488372093
2,0,1,0.027027027027027032,0.013513513513513514,0.06756756756756757,0.4662162162162162,0.6610169491525424,0.04282655246252677,0.07432432432432433
2,0,1,0.078125,0.0234375,0.140625,0.5,0.8233532934131736,0.056716417910447764,0.0078125
3,0,1,0.008547008547008548,0.056,0.024,0.648,0.96514745308311,0.013404825737265416,0.032
2,0,1,0.3783783783783784,0.054054054054054064,0.0,0.9027027027027028,0.8588640275387264,0.03264604810996564,0.0972972972972973
2,0,1,0.0,0.125,0.06666666666666668,0.9916666666666668,0.9358600583090378,0.005830903790087464,0.10833333333333334
2,0,1,0.04950495049504952,0.0198019801980198,0.10891089108910892,0.4801980198019802,0.9139414802065404,0.042662116040955635,0.12871287128712872
3,0,1,0.060402684563758385,0.0,0.3355704697986577,0.3624161073825503,0.9741697416974172,0.014760147601476013,0.04697986577181208
2,1,1,0.006944444444444444,0.0,0.7847222222222222,0.013888888888888888,0.9697802197802198,0.013736263736263736,0.06944444444444445
3,0,1,0.01702127659574468,0.00851063829787234,0.02127659574468085,0.8340425531914893,0.9107413010590016,0.057142857142857134,0.00425531914893617
2,1,1,0.104,0.0,0.008,0.96,0.9855072463768116,0.021660649819494584,0.032
2,0,1,0.008849557522123894,0.07964601769911504,0.0,0.6548672566371682,0.5780141843971631,0.1443661971830986,0.11504424778761065
2,1,1,0.00641025641025641,0.003205128205128205,0.14102564102564102,0.5288461538461539,0.8148631029986962,0.05078125,0.0608974358974359
2,0,1,0.03883495145631068,0.0,0.0,0.07766990291262135,0.4961240310077519,0.05859375,0.21359223300970875
2,0,1,0.0,0.056,0.04,0.552,0.9316239316239316,0.025714285714285717,0.048
2,0,1,0.017045454545454544,0.0,0.022727272727272728,0.0625,0.3781190019193858,0.07293666026871401,0.03977272727272727
2,0,1,0.11258278145695363,0.0728476821192053,0.9536423841059604,0.9933774834437086,0.9716024340770792,0.022222222222222227,0.06622516556291391
2,1,1,0.019230769230769232,0.003205128205128205,0.07051282051282051,0.5737179487179487,0.9803571428571428,0.016042780748663103,0.07692307692307693
1,0,1,0.0375,0.0,0.0,0.4573170731707317,0.2611764705882353,0.03294117647058824,0.04878048780487805
2,0,1,0.03157894736842105,0.0,0.2894736842105263,0.6052631578947368,0.7795031055900621,0.06191950464396285,0.07894736842105263
2,0,1,0.08088235294117647,0.02205882352941177,0.029411764705882363,0.6691176470588235,0.837037037037037,0.06273062730627306,0.09558823529411764
2,2,1,0.036827195467422094,0.019830028328611898,0.0169971671388102,1.0,0.922979797979798,0.0845959595959596,0.14730878186968838
2,2,1,0.15060240963855426,0.013503909026297086,0.2068230277185501,0.05970149253731344,0.7443767572633552,0.05497076023391813,0.021321961620469083
3,1,1,0.022727272727272728,0.0,0.01818181818181818,0.95,0.8576449912126538,0.03690685413005272,0.10909090909090907
3,0,1,0.041237113402061855,0.0,0.041237113402061855,0.8556701030927835,0.964630225080386,0.06430868167202572,0.041237113402061855
2,0,1,0.025974025974025976,0.00641025641025641,0.0,0.01282051282051282,0.9723991507430998,0.0,0.0
2,0,1,0.011627906976744186,0.0,0.0,0.7558139534883721,0.9288702928870292,0.02510460251046025,0.0
3,0,1,0.0,0.0,0.010204081632653059,0.5663265306122449,0.9086378737541528,0.009966777408637871,0.025510204081632654
3,0,1,0.027272727272727268,0.00909090909090909,1.0,0.3636363636363637,0.9739413680781759,0.08414239482200647,0.08181818181818183
3,0,1,0.1652892561983471,0.033057851239669415,0.0,1.0,0.7327586206896551,0.0,0.0
3,1,1,0.0944055944055944,0.0,0.0,0.8391608391608392,0.8994082840236687,0.11045364891518736,0.024475524475524483
2,1,1,0.10658307210031348,0.0219435736677116,0.0,1.0,0.6659707724425887,0.06256517205422316,0.012539184952978056
2,0,1,0.16714697406340054,0.005763688760806916,0.0,0.9971181556195964,0.6061493411420205,0.10834553440702782,0.002881844380403458
2,0,1,0.07871720116618076,0.02915451895043732,0.03498542274052478,1.0,0.859375,0.12080536912751676,0.01749271137026239
2,1,1,0.05465587044534413,0.0,0.032388663967611336,0.7267206477732794,0.990272373540856,0.04470359572400389,0.010121457489878544
2,1,1,0.09883720930232558,0.0228310502283105,0.0228310502283105,0.5266362252663622,0.7423076923076923,0.07585335018963338,0.02612481857764877
2,1,1,0.014056224899598391,0.0,0.002008032128514056,0.3875502008032128,0.9268867924528302,0.09787735849056604,0.0642570281124498
3,0,1,0.06159420289855073,0.010869565217391304,0.0,0.8586956521739131,0.9184615384615384,0.0684931506849315,0.0036231884057971015
1,0,1,0.0213903743315508,0.0374331550802139,0.0,0.20855614973262032,0.19795918367346932,0.03877551020408163,0.016042780748663103
3,2,1,0.1986206896551724,0.20360110803324105,0.26869806094182824,0.8670360110803325,0.9725695845098832,0.0451248992747784,0.011019283746556474
2,0,1,0.11587982832618025,0.008583690987124462,0.017167381974248927,0.721030042918455,0.9914675767918087,0.02901023890784983,0.0
3,1,1,0.058577405857740586,0.6778242677824268,0.016736401673640166,0.99581589958159,0.8542805100182149,0.08592321755027423,0.0
1,0,1,0.0321285140562249,0.004016064257028112,0.004016064257028112,1.0,0.03383458646616541,0.07317073170731707,0.0
2,1,1,0.05351170568561873,0.0,0.0,1.0,0.8154311649016641,0.07099697885196375,0.0033444816053511705
3,1,1,0.012618296529968454,0.025078369905956112,0.0,0.7993730407523509,0.994646680942184,0.06531049250535331,0.006269592476489028
2,1,1,0.4921052631578947,0.06527415143603134,0.0783289817232376,0.9242819843342036,0.9500941619585688,0.009442870632672332,0.033766233766233764
3,1,1,0.06474820143884892,0.2829736211031175,0.10311750599520383,0.9976019184652278,0.9649484536082474,0.033950617283950615,0.09112709832134293
2,0,1,0.1736111111111111,0.11458333333333333,0.2048611111111111,0.9930555555555556,0.8357615894039735,0.06472919418758256,0.12152777777777778
3,0,1,0.011933174224343677,0.002386634844868735,0.2171837708830549,1.0,0.9992857142857144,0.01857142857142857,0.03579952267303104
3,0,1,0.02325581395348837,0.0,0.005847953216374269,0.8245614035087719,0.9517625231910948,0.00929368029739777,0.011627906976744186
3,0,1,0.0,0.0206896551724138,0.0,0.6551724137931034,0.9861495844875346,0.04155124653739612,0.03448275862068965
3,0,1,0.016853932584269662,0.011428571428571429,0.017142857142857144,0.9828571428571428,0.9809976247030879,0.045023696682464455,0.06741573033707865
2,0,1,0.005319148936170214,0.005319148936170214,0.031914893617021274,0.9893617021276596,0.6684073107049608,0.029986962190352018,0.005319148936170214
3,0,1,0.026041666666666668,0.0,0.9010416666666666,1.0,0.9404761904761904,0.05213270142180095,0.005208333333333333
2,0,1,0.521978021978022,0.5054945054945055,0.5164835164835165,0.9010989010989012,0.9850746268656716,0.011194029850746268,0.016483516483516484
3,0,1,0.0,0.0054054054054054074,0.027027027027027032,1.0,0.9696969696969696,0.08181818181818183,0.08108108108108109
2,0,1,0.14222222222222222,0.5745614035087719,0.5614035087719298,0.9605263157894736,0.7814207650273224,0.03551912568306012,0.09210526315789473
3,0,1,0.030701754385964918,0.0,0.0,0.9956140350877192,0.9432799013563502,0.028395061728395062,0.05701754385964913
2,1,1,0.13019390581717452,0.04931506849315069,0.2767123287671233,0.9945205479452056,0.6964630225080386,0.05323925593329057,0.01643835616438356
3,0,1,0.004405286343612335,0.030837004405286344,0.00881057268722467,0.9779735682819384,0.9842519685039368,0.02755905511811024,0.030837004405286344
3,0,1,0.06334841628959276,0.01801801801801801,0.0,0.45495495495495497,0.4581993569131833,0.04508856682769726,0.06278026905829596
3,0,1,0.0273972602739726,0.0,0.045662100456621,0.9954337899543378,0.988527724665392,0.024809160305343508,0.1004566210045662
2,0,1,0.3376623376623377,0.06926406926406926,0.07792207792207792,0.9393939393939394,0.935201401050788,0.013986013986013986,0.047619047619047616
3,1,1,0.07925407925407925,0.023310023310023312,0.2331002331002331,0.986013986013986,0.936028659160696,0.027593254982115484,0.04428904428904429
3,0,1,0.010256410256410256,0.0,0.0,1.0,0.946808510638298,0.022727272727272728,0.09743589743589744
3,0,1,0.012738853503184714,0.0,0.0,0.8597560975609756,0.8604651162790697,0.10852713178294572,0.048484848484848485
3,1,1,0.05327868852459016,0.003937007874015748,0.1220472440944882,1.0,0.9944873208379272,0.03634361233480176,0.031496062992125984
2,0,1,0.14583333333333334,0.013888888888888888,0.013888888888888888,0.9965277777777778,0.8094059405940595,0.2063882063882064,0.034722222222222224
3,1,1,0.05862068965517241,0.0,0.8527397260273972,1.0,0.9918166939443536,0.03588907014681892,0.08904109589041095
2,0,1,0.16296296296296298,0.018656716417910446,0.8694029850746269,0.996268656716418,0.6763754045307443,0.032467532467532464,0.08148148148148149
2,0,1,0.03812316715542522,0.011661807580174929,0.005830903790087464,1.0,0.4698795180722892,0.030226700251889168,0.002915451895043732
3,0,1,0.04580152671755725,0.022900763358778626,0.04580152671755725,1.0,1.0,0.0036101083032490976,0.05343511450381679
4,0,1,0.1556420233463035,0.09056603773584904,0.09056603773584904,0.958490566037736,0.9988610478359908,0.026166097838452786,0.018867924528301886
2,0,1,0.02092050209205021,0.012552301255230124,0.1506276150627615,0.9665271966527196,0.5704697986577181,0.0374331550802139,0.016736401673640166
3,1,1,0.06845238095238096,0.017441860465116282,0.05232558139534884,0.997093023255814,0.998109640831758,0.04627006610009443,0.1947674418604652
3,1,1,0.05076142131979696,0.015463917525773196,0.0,0.9845360824742267,0.8323586744639376,0.062378167641325526,0.1218274111675127
2,0,1,0.0049504950495049506,0.0,0.0,0.9951690821256038,0.7174392935982341,0.03289473684210526,0.019230769230769232
4,1,1,0.0959752321981424,0.05705705705705705,0.01801801801801801,0.9669669669669668,0.9887955182072832,0.10195530726256984,0.015015015015015015
2,0,1,0.05970149253731344,0.01990049751243781,0.0,0.9253731343283582,0.8687615526802218,0.03136531365313653,0.1044776119402985
3,0,1,0.038461538461538464,0.05882352941176471,0.0,0.8921568627450981,0.9416195856873822,0.02819548872180452,0.04265402843601896
2,0,1,0.0825242718446602,0.03883495145631068,0.10679611650485436,0.9902912621359224,0.8456260720411664,0.03620689655172414,0.0825242718446602
3,1,1,0.1652542372881356,0.029661016949152543,0.00847457627118644,1.0,0.8761467889908257,0.018292682926829267,0.025423728813559324
2,0,1,0.8877551020408163,0.03571428571428571,0.9948979591836736,0.9948979591836736,1.0,0.0016260162601626016,0.0
3,0,1,0.2326732673267327,0.6878048780487804,0.3024390243902439,1.0,0.9889624724061812,0.07456140350877193,0.3398058252427185
3,0,1,0.055276381909547735,0.02010050251256281,0.035175879396984924,1.0,0.926873857404022,0.09706959706959707,0.06030150753768844
2,0,1,0.0,0.05263157894736842,0.010526315789473684,0.9894736842105264,0.11838790931989925,0.034739454094292806,0.0
2,0,1,0.01140684410646388,0.03802281368821293,0.0,0.11787072243346007,0.2734375,0.057810578105781066,0.0
2,1,1,0.0,0.006329113924050633,0.05063291139240506,0.9936708860759492,0.3384279475982533,0.06962025316455696,0.0
3,0,1,0.03759398496240601,0.0,0.014760147601476013,0.1033210332103321,0.996661101836394,0.021702838063439058,0.003690036900369004
3,0,1,0.0,0.008968609865470852,0.0,0.6457399103139013,0.8718626155878467,0.027027027027027032,0.01345291479820628
4,0,1,0.0,0.01937984496124031,0.2596899224806202,1.0,0.989492119089317,0.02961672473867596,0.007751937984496123
3,0,1,0.02994011976047904,0.0059880239520958105,0.7245508982035929,0.9820359281437124,0.9591836734693876,0.0220125786163522,0.011976047904191616
3,0,1,0.004878048780487805,0.0,0.0,1.0,0.6868537666174298,0.034188034188034185,0.00975609756097561
2,0,1,0.0053475935828877,0.0,0.0,0.9465240641711228,0.7704590818363274,0.16898608349900596,0.0053475935828877
2,0,1,0.008130081300813009,0.008130081300813009,0.008130081300813009,0.008130081300813009,0.5655430711610487,0.06227106227106227,0.032520325203252036
3,0,1,0.015873015873015872,0.01058201058201058,0.0,0.9735449735449736,0.99672131147541,0.00546448087431694,0.007936507936507936
3,2,1,0.31521739130434784,0.007751937984496123,0.012403100775193798,1.0,0.9323399113975028,0.016901408450704224,0.009302325581395349
3,1,1,0.003472222222222222,0.003472222222222222,0.1076388888888889,0.9548611111111112,0.932475884244373,0.009503695881731784,0.04861111111111111
2,0,1,0.006191950464396285,0.021739130434782608,0.003105590062111801,0.3819875776397516,0.4919053549190536,0.11835748792270533,0.015479876160990712
3,1,1,0.3701447067783701,0.9345509893455098,0.9372146118721462,0.9337899543378996,0.9528077141236528,0.033635334088335224,0.0806697108066971
3,0,1,0.01492537313432836,1.0,0.8656716417910447,0.9925373134328358,0.9934640522875816,0.02280130293159609,0.02985074626865672
4,0,1,0.208029197080292,0.9272388059701492,0.4216417910447761,0.4141791044776119,0.990916597853014,0.055008210180623976,0.11131386861313868
3,1,1,0.07200000000000001,0.044,0.888,0.988,0.7227722772277227,0.19506172839506167,0.07200000000000001
3,0,1,0.02127659574468085,0.9787234042553192,0.9617021276595744,0.20425531914893616,0.957345971563981,0.07582938388625593,0.4085106382978723
3,0,1,0.005714285714285714,0.08571428571428573,0.028571428571428567,0.21714285714285714,0.8394648829431438,0.02010050251256281,0.1657142857142857
3,0,1,0.0703125,0.01171875,0.01953125,0.98046875,0.9710365853658536,0.0624048706240487,0.01953125
3,1,1,0.10702341137123746,0.9297658862876256,0.7725752508361204,0.5886287625418061,0.9375,0.11948529411764705,0.1939799331103679
3,0,1,0.05202312138728324,0.5317919075144508,0.3757225433526011,1.0,0.9227941176470588,0.1236749116607774,0.05202312138728324
3,1,1,0.16728624535315986,0.7415730337078652,0.7153558052434457,0.3146067415730337,0.9897435897435898,0.1076923076923077,0.1021897810218978
3,0,1,0.02572347266881029,0.9807073954983924,1.0,0.9967845659163987,0.9949494949494948,0.04671717171717172,0.009584664536741214
4,0,1,0.025157232704402517,0.9559748427672956,1.0,0.06289308176100629,0.9949238578680204,0.15816326530612246,0.025157232704402517
3,0,1,0.09947643979057592,0.6544502617801047,0.1256544502617801,0.9947643979057592,0.95,0.02368421052631579,0.010471204188481676
4,1,1,0.4891846921797005,0.8966087675765095,0.8511166253101737,0.9851116625310172,0.9905482041587902,0.05800376647834275,0.130686517783292
3,0,1,0.15500945179584122,0.9620493358633776,0.4079696394686907,0.29791271347248577,0.9802955665024632,0.011165387299371944,0.15311909262759926
2,0,1,0.008130081300813009,0.008130081300813009,0.2764227642276423,0.983739837398374,0.994413407821229,0.0446927374301676,0.032520325203252036
3,1,1,0.09904153354632587,0.9500780031201248,0.34009360374414976,1.0,0.99578567128236,0.0594951923076923,0.0577223088923557
3,0,1,0.06315789473684211,0.8789473684210526,0.17894736842105266,0.9736842105263158,0.9893617021276596,0.032,0.1
2,0,1,0.10227272727272728,0.045454545454545456,0.8409090909090909,0.9886363636363636,0.3357933579335793,0.18613138686131386,0.011363636363636364
2,0,1,0.026470588235294117,0.10882352941176472,0.9941176470588236,0.7441176470588236,0.7405541561712846,0.19444444444444445,0.04411764705882353
3,1,1,0.20454545454545456,1.0,0.05113636363636364,0.9715909090909092,0.927765237020316,0.11036036036036036,0.045454545454545456
3,0,1,0.3877551020408163,0.9795918367346941,0.2551020408163265,0.9897959183673468,1.0,0.011627906976744186,0.07142857142857142
3,1,1,0.10355987055016183,0.8220064724919094,0.517799352750809,0.7928802588996764,0.9859514687100894,0.02681992337164751,0.12944983818770225
3,1,1,0.15568862275449102,0.8263473053892215,0.688622754491018,0.8383233532934131,0.9087837837837838,0.02364864864864865,0.04790419161676647
3,0,1,0.36769759450171824,0.9759450171821306,0.6701030927835051,1.0,0.9706632653061223,0.017857142857142856,0.10309278350515463
3,0,1,0.0091324200913242,0.07239819004524888,0.2579185520361991,0.29411764705882354,0.7376237623762376,0.0794044665012407,0.2398190045248869
2,0,1,0.003937007874015748,0.03543307086614173,0.3031496062992126,0.9881889763779528,0.4857723577235773,0.18126272912423624,0.007874015748031496
3,0,1,0.7578947368421053,0.8,0.05263157894736842,0.8105263157894737,0.9935275080906149,0.07096774193548387,0.07368421052631577
4,1,1,0.11794871794871795,0.9794871794871794,0.958974358974359,1.0,0.9812206572769951,0.06352941176470588,0.04102564102564103
3,1,1,0.4487804878048781,0.9878048780487804,0.9536585365853658,0.4951219512195122,0.9973238180196252,0.03985828166519043,0.2268292682926829
