Pro_Name,Pro_Code,Bgy_Name,Bgy_Code
Sulu,PH156600000,Sampunay,PH156609037
Sulu,PH156600000,Silangkan,PH156609038
Sulu,PH156600000,Taingting,PH156609039
Sulu,PH156600000,Tikong,PH156609040
Sulu,PH156600000,Tukay,PH156609041
Sulu,PH156600000,Tumangas,PH156609042
Sulu,PH156600000,Wanni Piyanjihan,PH156609043
Sulu,PH156600000,Lanao Dakula,PH156609044
Sulu,PH156600000,Lower Sampunay,PH156609045
Sulu,PH156600000,Andalan,PH156610001
Sulu,PH156600000,Daungdong,PH156610003
Sulu,PH156600000,Kamawi,PH156610004
Sulu,PH156600000,Kanjarang,PH156610005
Sulu,PH156600000,Kayawan (Pob.),PH156610006
Sulu,PH156600000,Kiput,PH156610007
Sulu,PH156600000,Likud,PH156610008
Sulu,PH156600000,Luuk-tulay,PH156610009
Sulu,PH156600000,Niog-niog,PH156610010
Sulu,PH156600000,Patian,PH156610011
Sulu,PH156600000,Pisak-pisak,PH156610012
Sulu,PH156600000,Saimbangon,PH156610013
Sulu,PH156600000,Sangkap,PH156610014
Sulu,PH156600000,Timuddas,PH156610015
Sulu,PH156600000,Anuling,PH156611001
Sulu,PH156600000,Bakong,PH156611002
Sulu,PH156600000,Bangkal,PH156611003
Sulu,PH156600000,Bonbon,PH156611004
Sulu,PH156600000,Buhanginan (Darayan),PH156611005
Sulu,PH156600000,Bungkaung,PH156611006
Sulu,PH156600000,Danag,PH156611007
Sulu,PH156600000,Igasan,PH156611008
Sulu,PH156600000,Kabbon Takas,PH156611009
Sulu,PH156600000,Kadday Mampallam,PH156611010
Sulu,PH156600000,Kan Ague,PH156611011
Sulu,PH156600000,Kaunayan,PH156611012
Sulu,PH156600000,Langhub,PH156611013
Sulu,PH156600000,Latih,PH156611014
Sulu,PH156600000,Liang,PH156611015
Sulu,PH156600000,Maligay,PH156611016
Sulu,PH156600000,Mauboh,PH156611017
Sulu,PH156600000,Pangdanon,PH156611018
Sulu,PH156600000,Panglayahan,PH156611019
Sulu,PH156600000,Pansul,PH156611020
Sulu,PH156600000,Patikul Higad,PH156611021
Sulu,PH156600000,Sandah,PH156611022
Sulu,PH156600000,Taglibi (Pob.),PH156611023
Sulu,PH156600000,Tandu-Bagua,PH156611024
Sulu,PH156600000,Tanum,PH156611025
Sulu,PH156600000,Taung,PH156611026
Sulu,PH156600000,Timpok,PH156611027
Sulu,PH156600000,Tugas,PH156611028
Sulu,PH156600000,Umangay,PH156611029
Sulu,PH156600000,Gandasuli,PH156611030
Sulu,PH156600000,Bakud,PH156612001
Sulu,PH156600000,Buan,PH156612004
Sulu,PH156600000,Bulansing Tara,PH156612006
Sulu,PH156600000,Bulihkullul,PH156612007
Sulu,PH156600000,Campo Islam,PH156612008
Sulu,PH156600000,Poblacion (Campo Baro),PH156612009
Sulu,PH156600000,Duggo,PH156612010
Sulu,PH156600000,Duhol Tara,PH156612011
Sulu,PH156600000,East Kungtad,PH156612012
Sulu,PH156600000,East Sisangat,PH156612013
Sulu,PH156600000,Ipil,PH156612015
Sulu,PH156600000,Jambangan,PH156612016
Sulu,PH156600000,Kabubu,PH156612018
Sulu,PH156600000,Kong-Kong Laminusa,PH156612019
Sulu,PH156600000,Kud-kud,PH156612020
Sulu,PH156600000,Kungtad West,PH156612021
Sulu,PH156600000,Luuk Laminusa,PH156612023
Sulu,PH156600000,Latung,PH156612025
Sulu,PH156600000,Luuk Tara,PH156612026
Sulu,PH156600000,Manta,PH156612030
Sulu,PH156600000,Minapan,PH156612032
Sulu,PH156600000,Nipa-nipa,PH156612035
Sulu,PH156600000,North Laud,PH156612037
Sulu,PH156600000,North Manta,PH156612038
Sulu,PH156600000,North Musu Laud,PH156612040
Sulu,PH156600000,North Silumpak,PH156612041
Sulu,PH156600000,Punungan,PH156612042
Sulu,PH156600000,Pislong,PH156612046
Sulu,PH156600000,Ratag,PH156612048
Sulu,PH156600000,Sablay,PH156612049
Sulu,PH156600000,Sarukot,PH156612050
Sulu,PH156600000,Siburi,PH156612053
Sulu,PH156600000,Singko,PH156612056
Sulu,PH156600000,Siolakan,PH156612057
Sulu,PH156600000,Siundoh,PH156612058
Sulu,PH156600000,Siowing,PH156612059
Sulu,PH156600000,Sipanding,PH156612060
Sulu,PH156600000,Sisangat,PH156612061
Sulu,PH156600000,South Musu Laud,PH156612065
Sulu,PH156600000,South Silumpak,PH156612066
Sulu,PH156600000,Southwestern Bulikullul,PH156612067
Sulu,PH156600000,Subah Buaya,PH156612069
Sulu,PH156600000,Tampakan Laminusa,PH156612070
Sulu,PH156600000,Tengah Laminusa,PH156612071
Sulu,PH156600000,Tong Laminusa,PH156612072
Sulu,PH156600000,Tong-tong,PH156612073
Sulu,PH156600000,Tonglabah,PH156612074
Sulu,PH156600000,Tubig Kutah,PH156612075
Sulu,PH156600000,Tulling,PH156612076
Sulu,PH156600000,Puukan Laminusa,PH156612080
Sulu,PH156600000,Andalan,PH156613001
Sulu,PH156600000,Bagsak,PH156613002
Sulu,PH156600000,Bandang,PH156613003
Sulu,PH156600000,Bilaan (Pob.),PH156613004
Sulu,PH156600000,Bud Bunga,PH156613007
Sulu,PH156600000,Buntod,PH156613008
Sulu,PH156600000,Buroh,PH156613009
Sulu,PH156600000,Dalih,PH156613010
Sulu,PH156600000,Gata,PH156613011
Sulu,PH156600000,Kabatuhan Tiis,PH156613014
Sulu,PH156600000,Kabungkol,PH156613015
Sulu,PH156600000,Kagay,PH156613016
Sulu,PH156600000,Kahawa,PH156613017
Sulu,PH156600000,Kandaga,PH156613018
Sulu,PH156600000,Kanlibot,PH156613019
Sulu,PH156600000,Kiutaan,PH156613020
Sulu,PH156600000,Kuhaw,PH156613021
Sulu,PH156600000,Kulamboh,PH156613023
Sulu,PH156600000,Kuttong,PH156613024
Sulu,PH156600000,Lagtoh,PH156613025
Sulu,PH156600000,Lambanah,PH156613026
Sulu,PH156600000,Liban,PH156613027
Sulu,PH156600000,Liu-Bud Pantao,PH156613028
Sulu,PH156600000,Lower Binuang,PH156613029
Sulu,PH156600000,Lower Kamuntayan,PH156613030
Sulu,PH156600000,Lower Laus,PH156613031
Sulu,PH156600000,Lower Sinumaan,PH156613032
Sulu,PH156600000,Lower Talipao,PH156613033
Sulu,PH156600000,Lumbayao,PH156613035
Sulu,PH156600000,Lumping Pigih Daho,PH156613036
Sulu,PH156600000,Lungkiaban,PH156613037
Sulu,PH156600000,Mabahay,PH156613038
Sulu,PH156600000,Mahala,PH156613039
Sulu,PH156600000,Mampallam,PH156613040
Sulu,PH156600000,Marsada,PH156613041
Sulu,PH156600000,Mauboh,PH156613042
Sulu,PH156600000,Mungit-mungit,PH156613043
Sulu,PH156600000,Niog-Sangahan,PH156613044
Sulu,PH156600000,Pantao,PH156613045
Sulu,PH156600000,Samak,PH156613047
Sulu,PH156600000,Talipao Proper,PH156613048
Sulu,PH156600000,Tampakan,PH156613049
Sulu,PH156600000,Tiis,PH156613051
Sulu,PH156600000,Tinggah,PH156613052
Sulu,PH156600000,Tubod,PH156613053
Sulu,PH156600000,Tuyang,PH156613054
Sulu,PH156600000,Upper Kamuntayan,PH156613055
Sulu,PH156600000,Upper Laus,PH156613056
Sulu,PH156600000,Upper Sinumaan,PH156613057
Sulu,PH156600000,Upper Talipao,PH156613058
Sulu,PH156600000,Kabatuhan Bilaan,PH156613059
Sulu,PH156600000,Upper Binuang,PH156613060
Sulu,PH156600000,Banting,PH156614003
Sulu,PH156600000,Hawan,PH156614010
Sulu,PH156600000,Alu-Kabingaan,PH156614013
Sulu,PH156600000,Kalang (Pob.),PH156614014
Sulu,PH156600000,Kamaunggi,PH156614016
Sulu,PH156600000,Kanmangon,PH156614017
Sulu,PH156600000,Kanaway,PH156614018
Sulu,PH156600000,Kaumpang,PH156614019
Sulu,PH156600000,Pagatpat,PH156614025
Sulu,PH156600000,Pangdan,PH156614027
Sulu,PH156600000,Puok,PH156614028
Sulu,PH156600000,Sayli,PH156614030
Sulu,PH156600000,Sumambat,PH156614032
Sulu,PH156600000,Tangkapaan,PH156614033
Sulu,PH156600000,Tulakan,PH156614035
Sulu,PH156600000,Bakkaan,PH156615001
Sulu,PH156600000,Bangalaw,PH156615002
Sulu,PH156600000,Danao,PH156615003
Sulu,PH156600000,Dungon,PH156615004
Sulu,PH156600000,Kahikukuk,PH156615005
Sulu,PH156600000,Luuk (Pob.),PH156615006
Sulu,PH156600000,North Paarol,PH156615007
Sulu,PH156600000,Sigumbal,PH156615009
Sulu,PH156600000,South Paarol,PH156615010
Sulu,PH156600000,Tabialan,PH156615011
Sulu,PH156600000,Tainga-Bakkao,PH156615012
Sulu,PH156600000,Tambun-bun,PH156615013
Sulu,PH156600000,Tinutungan,PH156615014
Sulu,PH156600000,Tattalan,PH156615015
Sulu,PH156600000,Gagguil,PH156616001
Sulu,PH156600000,Gata-gata,PH156616002
Sulu,PH156600000,Kamih-Pungud,PH156616003
Sulu,PH156600000,Lihbug Kabaw,PH156616004
Sulu,PH156600000,Lubuk-lubuk,PH156616005
Sulu,PH156600000,Pandakan,PH156616006
Sulu,PH156600000,Punay (Pob.),PH156616007
Sulu,PH156600000,Tiptipon,PH156616008
Sulu,PH156600000,Jinggan,PH156616009
Sulu,PH156600000,Likbah,PH156616010
Sulu,PH156600000,Marsada,PH156616011
Sulu,PH156600000,Paiksa,PH156616012
Sulu,PH156600000,Alu Bus-Bus,PH156617001
Sulu,PH156600000,Alu-Duyong,PH156617002
Sulu,PH156600000,Bas Lugus,PH156617003
Sulu,PH156600000,Gapas Rugasan,PH156617004
Sulu,PH156600000,Gapas Tubig Tuwak,PH156617005
Sulu,PH156600000,Huwit-huwit Proper,PH156617006
Sulu,PH156600000,Huwit-huwit Bas Nonok,PH156617007
Sulu,PH156600000,Kutah Parang,PH156617008
Sulu,PH156600000,Laha,PH156617009
Sulu,PH156600000,Larap,PH156617010
Sulu,PH156600000,Lugus Proper,PH156617011
Sulu,PH156600000,Mangkallay,PH156617012
Sulu,PH156600000,Mantan,PH156617013
Sulu,PH156600000,Pait,PH156617014
Sulu,PH156600000,Parian Kayawan,PH156617015
Sulu,PH156600000,Sibul,PH156617016
Sulu,PH156600000,Tingkangan,PH156617017
Sulu,PH156600000,Baligtang,PH156618001
Sulu,PH156600000,Bud Sibaud,PH156618002
Sulu,PH156600000,Hambilan,PH156618003
Sulu,PH156600000,Kabbon,PH156618004
Sulu,PH156600000,Lahi,PH156618005
Sulu,PH156600000,Lapak,PH156618006
Sulu,PH156600000,Malanta,PH156618007
Sulu,PH156600000,Mamanok,PH156618008
Sulu,PH156600000,North Manubul,PH156618009
Sulu,PH156600000,Parian Dakula,PH156618010
Sulu,PH156600000,Sibaud Proper,PH156618011
Sulu,PH156600000,Siganggang,PH156618012
Sulu,PH156600000,South Manubul,PH156618013
Sulu,PH156600000,Suba-suba,PH156618014
Sulu,PH156600000,Tenga Manubul,PH156618015
Sulu,PH156600000,Laud Sibaud,PH156618016
Sulu,PH156600000,Andalan,PH156619001
Sulu,PH156600000,Angilan,PH156619002
Sulu,PH156600000,Capual Island,PH156619003
Sulu,PH156600000,Huwit-huwit,PH156619004
Sulu,PH156600000,Lahing-Lahing,PH156619005
Sulu,PH156600000,Niangkaan,PH156619006
Sulu,PH156600000,Sucuban,PH156619007
Sulu,PH156600000,Tangkuan,PH156619008
Tawi-Tawi,PH157000000,Balimbing Proper,PH157001001
Tawi-Tawi,PH157000000,Batu-batu (Pob.),PH157001002
Tawi-Tawi,PH157000000,Buan,PH157001003
Tawi-Tawi,PH157000000,Dungon,PH157001004
Tawi-Tawi,PH157000000,Luuk Buntal,PH157001005
Tawi-Tawi,PH157000000,Parangan,PH157001007
Tawi-Tawi,PH157000000,Tabunan,PH157001008
Tawi-Tawi,PH157000000,Tungbangkaw,PH157001009
Tawi-Tawi,PH157000000,Bauno Garing,PH157001010
Tawi-Tawi,PH157000000,Belatan Halu,PH157001011
Tawi-Tawi,PH157000000,Karaha,PH157001012
Tawi-Tawi,PH157000000,Kulape,PH157001013
Tawi-Tawi,PH157000000,Liyaburan,PH157001014
Tawi-Tawi,PH157000000,Magsaggaw,PH157001015
Tawi-Tawi,PH157000000,Malacca,PH157001016
Tawi-Tawi,PH157000000,Sumangday,PH157001017
Tawi-Tawi,PH157000000,Tundon,PH157001018
Tawi-Tawi,PH157000000,Ipil,PH157002005
Tawi-Tawi,PH157000000,Kamagong,PH157002006
Tawi-Tawi,PH157000000,Karungdong,PH157002007
Tawi-Tawi,PH157000000,Lakit Lakit,PH157002009
Tawi-Tawi,PH157000000,Lamion,PH157002010
Tawi-Tawi,PH157000000,Lapid Lapid,PH157002012
Tawi-Tawi,PH157000000,Lato Lato,PH157002013
Tawi-Tawi,PH157000000,Luuk Pandan,PH157002014
Tawi-Tawi,PH157000000,Luuk Tulay,PH157002015
Tawi-Tawi,PH157000000,Malassa,PH157002016
Tawi-Tawi,PH157000000,Mandulan,PH157002017
Tawi-Tawi,PH157000000,Masantong,PH157002018
Tawi-Tawi,PH157000000,Montay Montay,PH157002019
Tawi-Tawi,PH157000000,Pababag,PH157002021
Tawi-Tawi,PH157000000,Pagasinan,PH157002022
Tawi-Tawi,PH157000000,Pahut,PH157002023
Tawi-Tawi,PH157000000,Pakias,PH157002024
Tawi-Tawi,PH157000000,Paniongan,PH157002025
Tawi-Tawi,PH157000000,Pasiagan,PH157002026
Tawi-Tawi,PH157000000,Bongao Poblacion,PH157002027
Tawi-Tawi,PH157000000,Sanga-sanga,PH157002030
Tawi-Tawi,PH157000000,Silubog,PH157002031
Tawi-Tawi,PH157000000,Simandagit,PH157002033
Tawi-Tawi,PH157000000,Sumangat,PH157002034
Tawi-Tawi,PH157000000,Tarawakan,PH157002037
Tawi-Tawi,PH157000000,Tongsinah,PH157002040
Tawi-Tawi,PH157000000,Tubig Basag,PH157002042
Tawi-Tawi,PH157000000,Ungus-ungus,PH157002043
Tawi-Tawi,PH157000000,Lagasan,PH157002044
Tawi-Tawi,PH157000000,Nalil,PH157002045
Tawi-Tawi,PH157000000,Pagatpat,PH157002046
Tawi-Tawi,PH157000000,Pag-asa,PH157002047
Tawi-Tawi,PH157000000,Tubig Tanah,PH157002048
Tawi-Tawi,PH157000000,Tubig-Boh,PH157002049
Tawi-Tawi,PH157000000,Tubig-Mampallam,PH157002050
Tawi-Tawi,PH157000000,Boki,PH157003001
Tawi-Tawi,PH157000000,Duhul Batu,PH157003002
Tawi-Tawi,PH157000000,Kompang,PH157003003
Tawi-Tawi,PH157000000,Lupa Pula (Pob.),PH157003004
Tawi-Tawi,PH157000000,Guppah,PH157003005
Tawi-Tawi,PH157000000,Mahalo,PH157003006
Tawi-Tawi,PH157000000,Pawan,PH157003007
Tawi-Tawi,PH157000000,Sikub,PH157003008
Tawi-Tawi,PH157000000,Tabulian,PH157003009
Tawi-Tawi,PH157000000,Tanduan,PH157003010
Tawi-Tawi,PH157000000,Umus Mataha,PH157003012
Tawi-Tawi,PH157000000,Erok-erok,PH157003013
Tawi-Tawi,PH157000000,Liyubud,PH157003014
Tawi-Tawi,PH157000000,Lubbak Parang,PH157003015
Tawi-Tawi,PH157000000,Sapa,PH157003016
Tawi-Tawi,PH157000000,Bakong,PH157004001
Tawi-Tawi,PH157000000,Manuk Mangkaw,PH157004002
Tawi-Tawi,PH157000000,Mongkay,PH157004003
Tawi-Tawi,PH157000000,Tampakan (Pob.),PH157004004
Tawi-Tawi,PH157000000,Tonggosong,PH157004005
Tawi-Tawi,PH157000000,Tubig Indangan,PH157004006
Tawi-Tawi,PH157000000,Ubol,PH157004007
Tawi-Tawi,PH157000000,Doh-Tong,PH157004008
Tawi-Tawi,PH157000000,Luuk Datan,PH157004009
Tawi-Tawi,PH157000000,Maruwa,PH157004010
Tawi-Tawi,PH157000000,Pagasinan,PH157004011
Tawi-Tawi,PH157000000,Panglima Mastul,PH157004012
Tawi-Tawi,PH157000000,Sukah-Bulan,PH157004013
Tawi-Tawi,PH157000000,Timundon,PH157004014
Tawi-Tawi,PH157000000,Bagid*,PH157004015
Tawi-Tawi,PH157000000,South Larap (Larap),PH157005001
Tawi-Tawi,PH157000000,Sitangkai Poblacion,PH157005004
Tawi-Tawi,PH157000000,Tongmageng,PH157005010
Tawi-Tawi,PH157000000,Tongusong,PH157005012
Tawi-Tawi,PH157000000,Datu Baguinda Putih,PH157005016
Tawi-Tawi,PH157000000,Imam Sapie,PH157005021
Tawi-Tawi,PH157000000,North Larap,PH157005022
Tawi-Tawi,PH157000000,Panglima Alari,PH157005023
Tawi-Tawi,PH157000000,Sipangkot,PH157005025
Tawi-Tawi,PH157000000,Babagan,PH157006001
Tawi-Tawi,PH157000000,Bengkol,PH157006005
Tawi-Tawi,PH157000000,Bintawlan,PH157006006
Tawi-Tawi,PH157000000,Bohe,PH157006007
Tawi-Tawi,PH157000000,Bubuan,PH157006008
Tawi-Tawi,PH157000000,Bunay Bunay Tong,PH157006009
Tawi-Tawi,PH157000000,Bunay Bunay Lookan,PH157006010
Tawi-Tawi,PH157000000,Bunay Bunay Center,PH157006011
Tawi-Tawi,PH157000000,Lahad Dampong,PH157006012
Tawi-Tawi,PH157000000,East Talisay,PH157006013
Tawi-Tawi,PH157000000,Nunuk,PH157006014
Tawi-Tawi,PH157000000,Laitan,PH157006015
Tawi-Tawi,PH157000000,Lambi-lambian,PH157006016
Tawi-Tawi,PH157000000,Laud,PH157006017
Tawi-Tawi,PH157000000,Likud Tabawan,PH157006019
Tawi-Tawi,PH157000000,Nusa-nusa,PH157006023
Tawi-Tawi,PH157000000,Nusa,PH157006024
Tawi-Tawi,PH157000000,Pampang,PH157006025
Tawi-Tawi,PH157000000,Putat,PH157006026
Tawi-Tawi,PH157000000,Sollogan,PH157006027
Tawi-Tawi,PH157000000,Talisay,PH157006028
Tawi-Tawi,PH157000000,Tampakan Dampong,PH157006029
Tawi-Tawi,PH157000000,Tinda-tindahan,PH157006030
Tawi-Tawi,PH157000000,Tong Tampakan,PH157006032
Tawi-Tawi,PH157000000,Tubig Dayang Center,PH157006033
Tawi-Tawi,PH157000000,Tubig Dayang Riverside,PH157006034
Tawi-Tawi,PH157000000,Tubig Dayang,PH157006035
Tawi-Tawi,PH157000000,Tukkai,PH157006036
Tawi-Tawi,PH157000000,Unas-unas,PH157006037
Tawi-Tawi,PH157000000,Likud Dampong,PH157006038
Tawi-Tawi,PH157000000,Tangngah,PH157006039
Tawi-Tawi,PH157000000,Baliungan,PH157007002
Tawi-Tawi,PH157000000,Kakoong,PH157007009
Tawi-Tawi,PH157000000,Kepeng,PH157007010
Tawi-Tawi,PH157000000,Lahay-lahay,PH157007012
Tawi-Tawi,PH157000000,Naungan,PH157007026
Tawi-Tawi,PH157000000,Sallangan,PH157007030
Tawi-Tawi,PH157000000,Sapa,PH157007031
Tawi-Tawi,PH157000000,Silantup,PH157007033
Tawi-Tawi,PH157000000,Tapian,PH157007041
Tawi-Tawi,PH157000000,Tongbangkaw,PH157007042
Tawi-Tawi,PH157000000,Tangngah (Tangngah Ungus Matata),PH157007043
Tawi-Tawi,PH157000000,Ballak,PH157007044
Tawi-Tawi,PH157000000,Butun,PH157007045
Tawi-Tawi,PH157000000,Himbah,PH157007046
Tawi-Tawi,PH157000000,Kalang-kalang,PH157007047
Tawi-Tawi,PH157000000,Salamat,PH157007048
Tawi-Tawi,PH157000000,Sibakloon,PH157007049
Tawi-Tawi,PH157000000,Tandubato,PH157007050
Tawi-Tawi,PH157000000,Tapian Sukah,PH157007051
Tawi-Tawi,PH157000000,Taruk,PH157007052
Tawi-Tawi,PH157000000,Taganak Poblacion,PH157008001
Tawi-Tawi,PH157000000,Likud Bakkao,PH157008002
Tawi-Tawi,PH157000000,Bakong,PH157009001
Tawi-Tawi,PH157000000,Bas-bas Proper,PH157009002
Tawi-Tawi,PH157000000,Basnunuk,PH157009003
Tawi-Tawi,PH157000000,Darussalam,PH157009004
Tawi-Tawi,PH157000000,Languyan Proper (Pob.),PH157009005
Tawi-Tawi,PH157000000,Maraning,PH157009006
Tawi-Tawi,PH157000000,Simalak,PH157009009
Tawi-Tawi,PH157000000,Tuhog-tuhog,PH157009010
Tawi-Tawi,PH157000000,Tumahubong,PH157009011
Tawi-Tawi,PH157000000,Tumbagaan,PH157009012
Tawi-Tawi,PH157000000,Parang Pantay,PH157009013
Tawi-Tawi,PH157000000,Adnin,PH157009014
Tawi-Tawi,PH157000000,Bakaw-bakaw,PH157009015
Tawi-Tawi,PH157000000,BasLikud,PH157009016
Tawi-Tawi,PH157000000,Jakarta (Lookan Latuan),PH157009017
Tawi-Tawi,PH157000000,Kalupag,PH157009018
Tawi-Tawi,PH157000000,Kiniktal,PH157009019
Tawi-Tawi,PH157000000,Marang-marang,PH157009020
Tawi-Tawi,PH157000000,Sikullis,PH157009021
Tawi-Tawi,PH157000000,Tubig Dakula,PH157009022
Tawi-Tawi,PH157000000,Baldatal Islam,PH157010001
Tawi-Tawi,PH157000000,Lookan Banaran,PH157010002
Tawi-Tawi,PH157000000,Tonggusong Banaran,PH157010003
Tawi-Tawi,PH157000000,Butun,PH157010004
Tawi-Tawi,PH157000000,Dalo-dalo,PH157010005
Tawi-Tawi,PH157000000,Palate Gadjaminah,PH157010006
Tawi-Tawi,PH157000000,Kohec,PH157010007
Tawi-Tawi,PH157000000,Latuan (Suasang),PH157010008
Tawi-Tawi,PH157000000,Lakit-lakit,PH157010009
Tawi-Tawi,PH157000000,Tangngah (Lalung Sikubong),PH157010010
Tawi-Tawi,PH157000000,Tabunan Likud Sikubong,PH157010011
Tawi-Tawi,PH157000000,Malanta,PH157010012
Tawi-Tawi,PH157000000,Mantabuan Tabunan,PH157010013
Tawi-Tawi,PH157000000,Sapa-sapa (Pob.),PH157010014
Tawi-Tawi,PH157000000,Tapian Bohe North,PH157010015
Tawi-Tawi,PH157000000,Look Natuh,PH157010016
Tawi-Tawi,PH157000000,Lookan Latuan,PH157010017
Tawi-Tawi,PH157000000,Nunuk Likud Sikubong,PH157010018
Tawi-Tawi,PH157000000,Pamasan,PH157010019
Tawi-Tawi,PH157000000,Sapaat,PH157010020
Tawi-Tawi,PH157000000,Sukah-sukah,PH157010021
Tawi-Tawi,PH157000000,Tapian Bohe South,PH157010022
Tawi-Tawi,PH157000000,Tup-tup Banaran,PH157010023
Tawi-Tawi,PH157000000,Ambulong Sapal,PH157011001
Tawi-Tawi,PH157000000,Datu Amilhamja Jaafar,PH157011002
Tawi-Tawi,PH157000000,Hadji Imam Bidin,PH157011003
Tawi-Tawi,PH157000000,Hadji Mohtar Sulayman,PH157011004
Tawi-Tawi,PH157000000,Hadji Taha,PH157011005
Tawi-Tawi,PH157000000,Imam Hadji Mohammad,PH157011006
Tawi-Tawi,PH157000000,Ligayan,PH157011007
Tawi-Tawi,PH157000000,Nunukan,PH157011008
Tawi-Tawi,PH157000000,Sheik Makdum,PH157011009
Tawi-Tawi,PH157000000,Sibutu (Pob.),PH157011010
Tawi-Tawi,PH157000000,Talisay,PH157011011
Tawi-Tawi,PH157000000,Tandu Banak,PH157011012
Tawi-Tawi,PH157000000,Taungoh,PH157011013
Tawi-Tawi,PH157000000,Tongehat,PH157011014
Tawi-Tawi,PH157000000,Tongsibalo,PH157011015
Tawi-Tawi,PH157000000,Ungus-ungus,PH157011016
City Of Isabela (Not A Province),PH099700000,Aguada,PH099701002
City Of Isabela (Not A Province),PH099700000,Balatanay,PH099701004
City Of Isabela (Not A Province),PH099700000,Baluno,PH099701005
City Of Isabela (Not A Province),PH099700000,Begang,PH099701006
City Of Isabela (Not A Province),PH099700000,Binuangan,PH099701007
City Of Isabela (Not A Province),PH099700000,Busay,PH099701008
City Of Isabela (Not A Province),PH099700000,Cabunbata,PH099701010
City Of Isabela (Not A Province),PH099700000,Calvario,PH099701011
City Of Isabela (Not A Province),PH099700000,Carbon,PH099701012
City Of Isabela (Not A Province),PH099700000,Diki,PH099701013
City Of Isabela (Not A Province),PH099700000,Isabela Eastside (Pob.),PH099701014
City Of Isabela (Not A Province),PH099700000,Isabela Proper (Pob.),PH099701015
City Of Isabela (Not A Province),PH099700000,Dona Ramona T. Alano (Isabela Westsite),PH099701016
City Of Isabela (Not A Province),PH099700000,Kapatagan Grande,PH099701017
City Of Isabela (Not A Province),PH099700000,Kaumpurnah Zone I,PH099701018
City Of Isabela (Not A Province),PH099700000,Kaumpurnah Zone II,PH099701019
City Of Isabela (Not A Province),PH099700000,Kaumpurnah Zone III,PH099701020
City Of Isabela (Not A Province),PH099700000,Kumalarang,PH099701021
City Of Isabela (Not A Province),PH099700000,La Piedad (Pob.),PH099701022
City Of Isabela (Not A Province),PH099700000,Lampinigan,PH099701023
City Of Isabela (Not A Province),PH099700000,Lanote,PH099701024
City Of Isabela (Not A Province),PH099700000,Lukbuton,PH099701027
City Of Isabela (Not A Province),PH099700000,Lumbang,PH099701029
City Of Isabela (Not A Province),PH099700000,Makiri,PH099701030
City Of Isabela (Not A Province),PH099700000,Maligue (Lunot),PH099701031
City Of Isabela (Not A Province),PH099700000,Marang-marang,PH099701033
City Of Isabela (Not A Province),PH099700000,Marketsite (Pob.),PH099701034
City Of Isabela (Not A Province),PH099700000,Menzi,PH099701036
City Of Isabela (Not A Province),PH099700000,Panigayan,PH099701038
City Of Isabela (Not A Province),PH099700000,Panunsulan,PH099701039
City Of Isabela (Not A Province),PH099700000,Port Area (Pob.),PH099701040
City Of Isabela (Not A Province),PH099700000,Riverside,PH099701041
City Of Isabela (Not A Province),PH099700000,San Rafael,PH099701042
City Of Isabela (Not A Province),PH099700000,Santa Barbara,PH099701043
City Of Isabela (Not A Province),PH099700000,Santa Cruz (Pob.),PH099701044
City Of Isabela (Not A Province),PH099700000,Seaside (Pob.),PH099701045
City Of Isabela (Not A Province),PH099700000,Sumagdang,PH099701047
City Of Isabela (Not A Province),PH099700000,Sunrise Village (Pob.),PH099701049
City Of Isabela (Not A Province),PH099700000,Tabiawan,PH099701050
City Of Isabela (Not A Province),PH099700000,Tabuk (Pob.),PH099701051
City Of Isabela (Not A Province),PH099700000,Timpul,PH099701055
City Of Isabela (Not A Province),PH099700000,Kapayawan,PH099701057
City Of Isabela (Not A Province),PH099700000,Masula,PH099701058
City Of Isabela (Not A Province),PH099700000,Small Kapatagan,PH099701059
City Of Isabela (Not A Province),PH099700000,Tampalan,PH099701060
Lanao Del Norte,PH103500000,Abaga,PH103502001
Lanao Del Norte,PH103500000,Adapun-Ali (Dariat),PH103502002
Lanao Del Norte,PH103500000,Angandog (Bulao),PH103502003
Lanao Del Norte,PH103500000,Angayen (Balut),PH103502004
Lanao Del Norte,PH103500000,Bangko,PH103502005
Lanao Del Norte,PH103500000,Batolacongan (Basagad),PH103502006
Lanao Del Norte,PH103500000,Buenavista,PH103502007
Lanao Del Norte,PH103500000,Cadayonan,PH103502009
Lanao Del Norte,PH103500000,Landa (Gadongan),PH103502012
Lanao Del Norte,PH103500000,Lumbac,PH103502013
Lanao Del Norte,PH103500000,Mamaanun,PH103502014
Lanao Del Norte,PH103500000,Maria-Cristina,PH103502015
Lanao Del Norte,PH103500000,Matampay,PH103502016
Lanao Del Norte,PH103500000,Nangka,PH103502017
Lanao Del Norte,PH103500000,Pacalundo,PH103502019
Lanao Del Norte,PH103500000,Poblacion East,PH103502022
Lanao Del Norte,PH103500000,Poblacion West,PH103502023
Lanao Del Norte,PH103500000,Sandor (Daduan),PH103502025
Lanao Del Norte,PH103500000,Sangcad (Cormatan),PH103502026
Lanao Del Norte,PH103500000,Sarip-Alawi (Payawan),PH103502027
Lanao Del Norte,PH103500000,Sigayan,PH103502028
Lanao Del Norte,PH103500000,Bacayawan,PH103514001
Lanao Del Norte,PH103500000,Balabacun,PH103514002
Lanao Del Norte,PH103500000,Balintad,PH103514003
