Pro_Name,Pro_Code,Bgy_Name,Bgy_Code,labels
Sulu,PH156600000,Panabuan,PH156601024,0 ns
Sulu,PH156600000,Pandakan,PH156616006,0 ns
Sulu,PH156600000,Pandan Niog,PH156608009,0 ns
Sulu,PH156600000,Panducan,PH156608010,0 ns
Sulu,PH156600000,Pang,PH156603010,1 hot spot
Sulu,PH156600000,Pangdan,PH156614027,0 ns
Sulu,PH156600000,Pangdan Pangdan,PH156603011,0 ns
Sulu,PH156600000,Pangdanon,PH156611018,0 ns
Sulu,PH156600000,Panglayahan,PH156611019,0 ns
Sulu,PH156600000,Panglima Misuari (Sasak),PH156601028,0 ns
Sulu,PH156600000,Panitikan,PH156608011,0 ns
Sulu,PH156600000,Pansul,PH156611020,0 ns
Sulu,PH156600000,Pantao,PH156613045,0 ns
Sulu,PH156600000,Parang,PH156607027,0 ns
Sulu,PH156600000,Parian Dakula,PH156618010,0 ns
Sulu,PH156600000,Parian Kayawan,PH156617015,0 ns
Sulu,PH156600000,Pasil,PH156601025,0 ns
Sulu,PH156600000,Patao,PH156605022,0 ns
Sulu,PH156600000,Patian,PH156610011,0 ns
Sulu,PH156600000,Patikul Higad,PH156611021,0 ns
Sulu,PH156600000,Patutol,PH156608012,0 ns
Sulu,PH156600000,Paugan,PH156609032,0 ns
Sulu,PH156600000,Payuhan,PH156609033,0 ns
Sulu,PH156600000,Pisak-pisak,PH156610012,0 ns
Sulu,PH156600000,Pislong,PH156612046,0 ns
Sulu,PH156600000,Pitogo,PH156603012,0 ns
Sulu,PH156600000,Piyahan,PH156609034,0 ns
Sulu,PH156600000,Poblacion (Campo Baro),PH156612009,0 ns
Sulu,PH156600000,Poblacion (Indanan),PH156601026,0 ns
Sulu,PH156600000,Poblacion (Maimbung),PH156605023,0 ns
Sulu,PH156600000,Poblacion (Parang),PH156609035,0 ns
Sulu,PH156600000,Pugad Manaul,PH156607030,3 cold spot
Sulu,PH156600000,Puhagan,PH156607031,3 cold spot
Sulu,PH156600000,Punay (Pob.),PH156616007,0 ns
Sulu,PH156600000,Punungan,PH156612042,0 ns
Sulu,PH156600000,Puok,PH156614028,0 ns
Sulu,PH156600000,Puukan Laminusa,PH156612080,0 ns
Sulu,PH156600000,Ratag,PH156612048,0 ns
Sulu,PH156600000,Ratag Limbon,PH156605006,0 ns
Sulu,PH156600000,Sablay,PH156612049,0 ns
Sulu,PH156600000,Saimbangon,PH156610013,0 ns
Sulu,PH156600000,Saldang,PH156609036,0 ns
Sulu,PH156600000,Samak,PH156613047,0 ns
Sulu,PH156600000,Sampunay,PH156609037,0 ns
Sulu,PH156600000,San Raymundo,PH156602007,1 hot spot
Sulu,PH156600000,Sandah,PH156611022,0 ns
Sulu,PH156600000,Sangkap,PH156610014,0 ns
Sulu,PH156600000,Sapah Malaum,PH156601027,0 ns
Sulu,PH156600000,Sarukot,PH156612050,3 cold spot
Sulu,PH156600000,Sawaki,PH156601036,0 ns
Sulu,PH156600000,Sayli,PH156614030,3 cold spot
Sulu,PH156600000,Se-ipang,PH156608014,0 ns
Sulu,PH156600000,Seit Higad,PH156607033,0 ns
Sulu,PH156600000,Seit Lake (Pob.),PH156607034,4 high outlier
Sulu,PH156600000,Sibaud Proper,PH156618011,3 cold spot
Sulu,PH156600000,Sibul,PH156617016,3 cold spot
Sulu,PH156600000,Siburi,PH156612053,0 ns
Sulu,PH156600000,Siganggang,PH156618012,0 ns
Sulu,PH156600000,Sigumbal,PH156615009,0 ns
Sulu,PH156600000,Silangkan,PH156609038,0 ns
Sulu,PH156600000,Simbahan (Pob.),PH156608013,0 ns
Sulu,PH156600000,Singko,PH156612056,0 ns
Sulu,PH156600000,Siolakan,PH156612057,4 high outlier
Sulu,PH156600000,Sionogan,PH156601029,0 ns
Sulu,PH156600000,Siowing,PH156612059,0 ns
Sulu,PH156600000,Sipanding,PH156612060,0 ns
Sulu,PH156600000,Sisangat,PH156612061,0 ns
Sulu,PH156600000,Siundoh,PH156612058,0 ns
Sulu,PH156600000,South Manubul,PH156618013,0 ns
Sulu,PH156600000,South Musu Laud,PH156612065,3 cold spot
Sulu,PH156600000,South Paarol,PH156615010,0 ns
Sulu,PH156600000,South Silumpak,PH156612066,3 cold spot
Sulu,PH156600000,Southwestern Bulikullul,PH156612067,0 ns
Sulu,PH156600000,Su-uh,PH156607036,0 ns
Sulu,PH156600000,Suang Bunah,PH156608016,0 ns
Sulu,PH156600000,Suba-suba,PH156618014,0 ns
Sulu,PH156600000,Subah Buaya,PH156612069,0 ns
Sulu,PH156600000,Sucuban,PH156619007,0 ns
Sulu,PH156600000,Sumambat,PH156614032,0 ns
Sulu,PH156600000,Tabialan,PH156615011,0 ns
Sulu,PH156600000,Tabu Manuk,PH156607037,0 ns
Sulu,PH156600000,Tabu-Bato,PH156605024,3 cold spot
Sulu,PH156600000,Tagbak,PH156601030,1 hot spot
Sulu,PH156600000,Taglibi (Pob.),PH156611023,0 ns
Sulu,PH156600000,Tainga-Bakkao,PH156615012,0 ns
Sulu,PH156600000,Taingting,PH156609039,0 ns
Sulu,PH156600000,Takut-takut,PH156602008,1 hot spot
Sulu,PH156600000,Talipao Proper,PH156613048,0 ns
Sulu,PH156600000,Tambun-bun,PH156615013,0 ns
Sulu,PH156600000,Tampakan,PH156613049,0 ns
Sulu,PH156600000,Tampakan Laminusa,PH156612070,0 ns
Sulu,PH156600000,Tandu Patong,PH156605025,0 ns
Sulu,PH156600000,Tandu-Bagua,PH156611024,0 ns
Sulu,PH156600000,Tandu-Bato,PH156604024,0 ns
Sulu,PH156600000,Tandu-tandu,PH156607038,3 cold spot
Sulu,PH156600000,Tangkapaan,PH156614033,0 ns
Sulu,PH156600000,Tangkuan,PH156619008,0 ns
Sulu,PH156600000,Tanum,PH156611025,0 ns
Sulu,PH156600000,Tattalan,PH156615015,0 ns
Sulu,PH156600000,Taung,PH156611026,0 ns
Sulu,PH156600000,Tayungan,PH156607039,0 ns
Sulu,PH156600000,Tenga Manubul,PH156618015,0 ns
Sulu,PH156600000,Tengah Laminusa,PH156612071,0 ns
Sulu,PH156600000,Teomabal,PH156606015,0 ns
Sulu,PH156600000,Tiis,PH156613051,0 ns
Sulu,PH156600000,Tikong,PH156609040,0 ns
Sulu,PH156600000,Timbangan,PH156601031,0 ns
Sulu,PH156600000,Timpok,PH156611027,0 ns
Sulu,PH156600000,Timuddas,PH156610015,0 ns
Sulu,PH156600000,Tinah,PH156607040,3 cold spot
Sulu,PH156600000,Tinggah,PH156613052,0 ns
Sulu,PH156600000,Tingkangan,PH156617017,0 ns
Sulu,PH156600000,Tinutungan,PH156615014,0 ns
Sulu,PH156600000,Tiptipon,PH156616008,0 ns
Sulu,PH156600000,Tong Laminusa,PH156612072,0 ns
Sulu,PH156600000,Tong-tong,PH156612073,0 ns
Sulu,PH156600000,Tonggasang,PH156608017,0 ns
Sulu,PH156600000,Tonglabah,PH156612074,3 cold spot
Sulu,PH156600000,Tubig Dakulah,PH156601032,0 ns
Sulu,PH156600000,Tubig Gantang,PH156607042,0 ns
Sulu,PH156600000,Tubig Jati,PH156607043,3 cold spot
Sulu,PH156600000,Tubig Kutah,PH156612075,0 ns
Sulu,PH156600000,Tubig Nonok,PH156608018,0 ns
Sulu,PH156600000,Tubig Parang,PH156601033,0 ns
Sulu,PH156600000,Tubig Sallang,PH156608019,0 ns
Sulu,PH156600000,Tubig-Puti (Pob.),PH156604021,0 ns
Sulu,PH156600000,Tubig-Samin,PH156605026,0 ns
Sulu,PH156600000,Tubod,PH156613053,0 ns
Sulu,PH156600000,Tugas,PH156611028,0 ns
Sulu,PH156600000,Tukay,PH156609041,0 ns
Sulu,PH156600000,Tulakan,PH156614035,0 ns
Sulu,PH156600000,Tulay,PH156602009,1 hot spot
Sulu,PH156600000,Tulayan Island,PH156604028,0 ns
Sulu,PH156600000,Tulling,PH156612076,0 ns
Sulu,PH156600000,Tumangas,PH156609042,0 ns
Sulu,PH156600000,Tumantangis,PH156601035,0 ns
Sulu,PH156600000,Tunggol,PH156603016,0 ns
Sulu,PH156600000,Tuyang,PH156613054,0 ns
Sulu,PH156600000,Umangay,PH156611029,0 ns
Sulu,PH156600000,Upper Binuang,PH156613060,0 ns
Sulu,PH156600000,Upper Kamuntayan,PH156613055,0 ns
Sulu,PH156600000,Upper Laus,PH156613056,0 ns
Sulu,PH156600000,Upper Patibulan,PH156607029,0 ns
Sulu,PH156600000,Upper Sinumaan,PH156613057,0 ns
Sulu,PH156600000,Upper Talipao,PH156613058,0 ns
Sulu,PH156600000,Upper Tambaking,PH156605027,3 cold spot
Sulu,PH156600000,Walled City (Pob.),PH156602010,1 hot spot
Sulu,PH156600000,Wanni Piyanjihan,PH156609043,0 ns
Tawi-Tawi,PH157000000,Adnin,PH157009014,0 ns
Tawi-Tawi,PH157000000,Ambulong Sapal,PH157011001,0 ns
Tawi-Tawi,PH157000000,Babagan,PH157006001,3 cold spot
Tawi-Tawi,PH157000000,Bagid*,PH157004015,0 ns
Tawi-Tawi,PH157000000,Bakaw-bakaw,PH157009015,0 ns
Tawi-Tawi,PH157000000,Bakong,PH157009001,0 ns
Tawi-Tawi,PH157000000,Bakong,PH157004001,0 ns
Tawi-Tawi,PH157000000,Baldatal Islam,PH157010001,0 ns
Tawi-Tawi,PH157000000,Balimbing Proper,PH157001001,0 ns
Tawi-Tawi,PH157000000,Baliungan,PH157007002,0 ns
Tawi-Tawi,PH157000000,Ballak,PH157007044,0 ns
Tawi-Tawi,PH157000000,Bas-bas Proper,PH157009002,0 ns
Tawi-Tawi,PH157000000,BasLikud,PH157009016,0 ns
Tawi-Tawi,PH157000000,Basnunuk,PH157009003,0 ns
Tawi-Tawi,PH157000000,Batu-batu (Pob.),PH157001002,0 ns
Tawi-Tawi,PH157000000,Bauno Garing,PH157001010,0 ns
Tawi-Tawi,PH157000000,Belatan Halu,PH157001011,0 ns
Tawi-Tawi,PH157000000,Bengkol,PH157006005,3 cold spot
Tawi-Tawi,PH157000000,Bintawlan,PH157006006,3 cold spot
Tawi-Tawi,PH157000000,Bohe,PH157006007,3 cold spot
Tawi-Tawi,PH157000000,Boki,PH157003001,0 ns
Tawi-Tawi,PH157000000,Bongao Poblacion,PH157002027,1 hot spot
Tawi-Tawi,PH157000000,Buan,PH157001003,0 ns
Tawi-Tawi,PH157000000,Bubuan,PH157006008,0 ns
Tawi-Tawi,PH157000000,Bunay Bunay Center,PH157006011,0 ns
Tawi-Tawi,PH157000000,Bunay Bunay Lookan,PH157006010,3 cold spot
Tawi-Tawi,PH157000000,Bunay Bunay Tong,PH157006009,3 cold spot
Tawi-Tawi,PH157000000,Butun,PH157007045,0 ns
Tawi-Tawi,PH157000000,Butun,PH157010004,3 cold spot
Tawi-Tawi,PH157000000,Dalo-dalo,PH157010005,0 ns
Tawi-Tawi,PH157000000,Darussalam,PH157009004,0 ns
Tawi-Tawi,PH157000000,Datu Amilhamja Jaafar,PH157011002,0 ns
Tawi-Tawi,PH157000000,Datu Baguinda Putih,PH157005016,1 hot spot
Tawi-Tawi,PH157000000,Doh-Tong,PH157004008,0 ns
Tawi-Tawi,PH157000000,Duhul Batu,PH157003002,0 ns
Tawi-Tawi,PH157000000,Dungon,PH157001004,0 ns
Tawi-Tawi,PH157000000,East Talisay,PH157006013,0 ns
Tawi-Tawi,PH157000000,Erok-erok,PH157003013,0 ns
Tawi-Tawi,PH157000000,Guppah,PH157003005,0 ns
Tawi-Tawi,PH157000000,Hadji Imam Bidin,PH157011003,0 ns
Tawi-Tawi,PH157000000,Hadji Mohtar Sulayman,PH157011004,0 ns
Tawi-Tawi,PH157000000,Hadji Taha,PH157011005,0 ns
Tawi-Tawi,PH157000000,Himbah,PH157007046,0 ns
Tawi-Tawi,PH157000000,Imam Hadji Mohammad,PH157011006,0 ns
Tawi-Tawi,PH157000000,Imam Sapie,PH157005021,1 hot spot
Tawi-Tawi,PH157000000,Ipil,PH157002005,0 ns
Tawi-Tawi,PH157000000,Jakarta (Lookan Latuan),PH157009017,0 ns
Tawi-Tawi,PH157000000,Kakoong,PH157007009,0 ns
Tawi-Tawi,PH157000000,Kalang-kalang,PH157007047,0 ns
Tawi-Tawi,PH157000000,Kalupag,PH157009018,0 ns
Tawi-Tawi,PH157000000,Kamagong,PH157002006,0 ns
Tawi-Tawi,PH157000000,Karaha,PH157001012,0 ns
Tawi-Tawi,PH157000000,Karungdong,PH157002007,0 ns
Tawi-Tawi,PH157000000,Kepeng,PH157007010,0 ns
Tawi-Tawi,PH157000000,Kiniktal,PH157009019,0 ns
Tawi-Tawi,PH157000000,Kohec,PH157010007,3 cold spot
Tawi-Tawi,PH157000000,Kompang,PH157003003,0 ns
Tawi-Tawi,PH157000000,Kulape,PH157001013,0 ns
Tawi-Tawi,PH157000000,Lagasan,PH157002044,0 ns
Tawi-Tawi,PH157000000,Lahad Dampong,PH157006012,0 ns
Tawi-Tawi,PH157000000,Lahay-lahay,PH157007012,0 ns
Tawi-Tawi,PH157000000,Laitan,PH157006015,3 cold spot
Tawi-Tawi,PH157000000,Lakit Lakit,PH157002009,0 ns
Tawi-Tawi,PH157000000,Lakit-lakit,PH157010009,0 ns
Tawi-Tawi,PH157000000,Lambi-lambian,PH157006016,3 cold spot
Tawi-Tawi,PH157000000,Lamion,PH157002010,1 hot spot
Tawi-Tawi,PH157000000,Languyan Proper (Pob.),PH157009005,0 ns
Tawi-Tawi,PH157000000,Lapid Lapid,PH157002012,0 ns
Tawi-Tawi,PH157000000,Lato Lato,PH157002013,0 ns
Tawi-Tawi,PH157000000,Latuan (Suasang),PH157010008,0 ns
Tawi-Tawi,PH157000000,Laud,PH157006017,3 cold spot
Tawi-Tawi,PH157000000,Ligayan,PH157011007,0 ns
Tawi-Tawi,PH157000000,Likud Bakkao,PH157008002,0 ns
Tawi-Tawi,PH157000000,Likud Dampong,PH157006038,3 cold spot
Tawi-Tawi,PH157000000,Likud Tabawan,PH157006019,3 cold spot
Tawi-Tawi,PH157000000,Liyaburan,PH157001014,0 ns
Tawi-Tawi,PH157000000,Liyubud,PH157003014,0 ns
Tawi-Tawi,PH157000000,Look Natuh,PH157010016,3 cold spot
Tawi-Tawi,PH157000000,Lookan Banaran,PH157010002,0 ns
Tawi-Tawi,PH157000000,Lookan Latuan,PH157010017,0 ns
Tawi-Tawi,PH157000000,Lubbak Parang,PH157003015,0 ns
Tawi-Tawi,PH157000000,Lupa Pula (Pob.),PH157003004,0 ns
Tawi-Tawi,PH157000000,Luuk Buntal,PH157001005,0 ns
Tawi-Tawi,PH157000000,Luuk Datan,PH157004009,0 ns
Tawi-Tawi,PH157000000,Luuk Pandan,PH157002014,0 ns
Tawi-Tawi,PH157000000,Luuk Tulay,PH157002015,0 ns
Tawi-Tawi,PH157000000,Magsaggaw,PH157001015,0 ns
Tawi-Tawi,PH157000000,Mahalo,PH157003006,0 ns
Tawi-Tawi,PH157000000,Malacca,PH157001016,0 ns
Tawi-Tawi,PH157000000,Malanta,PH157010012,3 cold spot
Tawi-Tawi,PH157000000,Malassa,PH157002016,0 ns
Tawi-Tawi,PH157000000,Mandulan,PH157002017,0 ns
Tawi-Tawi,PH157000000,Mantabuan Tabunan,PH157010013,0 ns
Tawi-Tawi,PH157000000,Manuk Mangkaw,PH157004002,0 ns
Tawi-Tawi,PH157000000,Marang-marang,PH157009020,0 ns
Tawi-Tawi,PH157000000,Maraning,PH157009006,0 ns
Tawi-Tawi,PH157000000,Maruwa,PH157004010,0 ns
Tawi-Tawi,PH157000000,Masantong,PH157002018,0 ns
Tawi-Tawi,PH157000000,Mongkay,PH157004003,0 ns
Tawi-Tawi,PH157000000,Montay Montay,PH157002019,0 ns
Tawi-Tawi,PH157000000,Nalil,PH157002045,1 hot spot
Tawi-Tawi,PH157000000,Naungan,PH157007026,0 ns
Tawi-Tawi,PH157000000,North Larap,PH157005022,0 ns
Tawi-Tawi,PH157000000,Nunuk,PH157006014,0 ns
Tawi-Tawi,PH157000000,Nunuk Likud Sikubong,PH157010018,3 cold spot
Tawi-Tawi,PH157000000,Nunukan,PH157011008,0 ns
Tawi-Tawi,PH157000000,Nusa,PH157006024,3 cold spot
Tawi-Tawi,PH157000000,Nusa-nusa,PH157006023,0 ns
Tawi-Tawi,PH157000000,Pababag,PH157002021,0 ns
Tawi-Tawi,PH157000000,Pag-asa,PH157002047,1 hot spot
Tawi-Tawi,PH157000000,Pagasinan,PH157002022,0 ns
Tawi-Tawi,PH157000000,Pagasinan,PH157004011,0 ns
Tawi-Tawi,PH157000000,Pagatpat,PH157002046,0 ns
Tawi-Tawi,PH157000000,Pahut,PH157002023,0 ns
Tawi-Tawi,PH157000000,Pakias,PH157002024,0 ns
Tawi-Tawi,PH157000000,Palate Gadjaminah,PH157010006,0 ns
Tawi-Tawi,PH157000000,Pamasan,PH157010019,3 cold spot
Tawi-Tawi,PH157000000,Pampang,PH157006025,0 ns
Tawi-Tawi,PH157000000,Panglima Alari,PH157005023,0 ns
Tawi-Tawi,PH157000000,Panglima Mastul,PH157004012,0 ns
Tawi-Tawi,PH157000000,Paniongan,PH157002025,0 ns
Tawi-Tawi,PH157000000,Parang Pantay,PH157009013,0 ns
Tawi-Tawi,PH157000000,Parangan,PH157001007,0 ns
Tawi-Tawi,PH157000000,Pasiagan,PH157002026,1 hot spot
Tawi-Tawi,PH157000000,Pawan,PH157003007,0 ns
Tawi-Tawi,PH157000000,Putat,PH157006026,3 cold spot
Tawi-Tawi,PH157000000,Salamat,PH157007048,0 ns
Tawi-Tawi,PH157000000,Sallangan,PH157007030,0 ns
Tawi-Tawi,PH157000000,Sanga-sanga,PH157002030,0 ns
Tawi-Tawi,PH157000000,Sapa,PH157007031,0 ns
Tawi-Tawi,PH157000000,Sapa,PH157003016,0 ns
Tawi-Tawi,PH157000000,Sapa-sapa (Pob.),PH157010014,0 ns
Tawi-Tawi,PH157000000,Sapaat,PH157010020,0 ns
Tawi-Tawi,PH157000000,Sheik Makdum,PH157011009,0 ns
Tawi-Tawi,PH157000000,Sibakloon,PH157007049,0 ns
Tawi-Tawi,PH157000000,Sibutu (Pob.),PH157011010,0 ns
Tawi-Tawi,PH157000000,Sikub,PH157003008,0 ns
Tawi-Tawi,PH157000000,Sikullis,PH157009021,0 ns
Tawi-Tawi,PH157000000,Silantup,PH157007033,0 ns
Tawi-Tawi,PH157000000,Silubog,PH157002031,0 ns
Tawi-Tawi,PH157000000,Simalak,PH157009009,0 ns
Tawi-Tawi,PH157000000,Simandagit,PH157002033,1 hot spot
Tawi-Tawi,PH157000000,Sipangkot,PH157005025,0 ns
Tawi-Tawi,PH157000000,Sitangkai Poblacion,PH157005004,0 ns
Tawi-Tawi,PH157000000,Sollogan,PH157006027,3 cold spot
Tawi-Tawi,PH157000000,South Larap (Larap),PH157005001,0 ns
Tawi-Tawi,PH157000000,Sukah-Bulan,PH157004013,0 ns
Tawi-Tawi,PH157000000,Sukah-sukah,PH157010021,3 cold spot
Tawi-Tawi,PH157000000,Sumangat,PH157002034,0 ns
Tawi-Tawi,PH157000000,Sumangday,PH157001017,0 ns
Tawi-Tawi,PH157000000,Tabulian,PH157003009,0 ns
Tawi-Tawi,PH157000000,Tabunan,PH157001008,0 ns
Tawi-Tawi,PH157000000,Tabunan Likud Sikubong,PH157010011,0 ns
Tawi-Tawi,PH157000000,Taganak Poblacion,PH157008001,0 ns
Tawi-Tawi,PH157000000,Talisay,PH157011011,0 ns
Tawi-Tawi,PH157000000,Talisay,PH157006028,3 cold spot
Tawi-Tawi,PH157000000,Tampakan (Pob.),PH157004004,0 ns
Tawi-Tawi,PH157000000,Tampakan Dampong,PH157006029,0 ns
Tawi-Tawi,PH157000000,Tandu Banak,PH157011012,0 ns
Tawi-Tawi,PH157000000,Tanduan,PH157003010,0 ns
Tawi-Tawi,PH157000000,Tandubato,PH157007050,0 ns
Tawi-Tawi,PH157000000,Tangngah,PH157006039,3 cold spot
Tawi-Tawi,PH157000000,Tangngah (Lalung Sikubong),PH157010010,0 ns
Tawi-Tawi,PH157000000,Tangngah (Tangngah Ungus Matata),PH157007043,0 ns
Tawi-Tawi,PH157000000,Tapian,PH157007041,0 ns
Tawi-Tawi,PH157000000,Tapian Bohe North,PH157010015,0 ns
Tawi-Tawi,PH157000000,Tapian Bohe South,PH157010022,0 ns
Tawi-Tawi,PH157000000,Tapian Sukah,PH157007051,0 ns
Tawi-Tawi,PH157000000,Tarawakan,PH157002037,0 ns
Tawi-Tawi,PH157000000,Taruk,PH157007052,0 ns
Tawi-Tawi,PH157000000,Taungoh,PH157011013,0 ns
Tawi-Tawi,PH157000000,Timundon,PH157004014,0 ns
Tawi-Tawi,PH157000000,Tinda-tindahan,PH157006030,3 cold spot
Tawi-Tawi,PH157000000,Tong Tampakan,PH157006032,0 ns
Tawi-Tawi,PH157000000,Tongbangkaw,PH157007042,0 ns
Tawi-Tawi,PH157000000,Tongehat,PH157011014,0 ns
Tawi-Tawi,PH157000000,Tonggosong,PH157004005,0 ns
Tawi-Tawi,PH157000000,Tonggusong Banaran,PH157010003,0 ns
Tawi-Tawi,PH157000000,Tongmageng,PH157005010,1 hot spot
Tawi-Tawi,PH157000000,Tongsibalo,PH157011015,0 ns
Tawi-Tawi,PH157000000,Tongsinah,PH157002040,0 ns
Tawi-Tawi,PH157000000,Tongusong,PH157005012,0 ns
Tawi-Tawi,PH157000000,Tubig Basag,PH157002042,0 ns
Tawi-Tawi,PH157000000,Tubig Dakula,PH157009022,0 ns
Tawi-Tawi,PH157000000,Tubig Dayang,PH157006035,3 cold spot
Tawi-Tawi,PH157000000,Tubig Dayang Center,PH157006033,0 ns
Tawi-Tawi,PH157000000,Tubig Dayang Riverside,PH157006034,3 cold spot
Tawi-Tawi,PH157000000,Tubig Indangan,PH157004006,0 ns
Tawi-Tawi,PH157000000,Tubig Tanah,PH157002048,1 hot spot
Tawi-Tawi,PH157000000,Tubig-Boh,PH157002049,1 hot spot
Tawi-Tawi,PH157000000,Tubig-Mampallam,PH157002050,1 hot spot
Tawi-Tawi,PH157000000,Tuhog-tuhog,PH157009010,0 ns
Tawi-Tawi,PH157000000,Tukkai,PH157006036,3 cold spot
Tawi-Tawi,PH157000000,Tumahubong,PH157009011,0 ns
Tawi-Tawi,PH157000000,Tumbagaan,PH157009012,0 ns
Tawi-Tawi,PH157000000,Tundon,PH157001018,0 ns
Tawi-Tawi,PH157000000,Tungbangkaw,PH157001009,0 ns
Tawi-Tawi,PH157000000,Tup-tup Banaran,PH157010023,0 ns
Tawi-Tawi,PH157000000,Ubol,PH157004007,0 ns
Tawi-Tawi,PH157000000,Umus Mataha,PH157003012,0 ns
Tawi-Tawi,PH157000000,Unas-unas,PH157006037,3 cold spot
Tawi-Tawi,PH157000000,Ungus-ungus,PH157002043,0 ns
Tawi-Tawi,PH157000000,Ungus-ungus,PH157011016,0 ns
