Pro_Name,Pro_Code,Bgy_Name,Bgy_Code,Number Of Households,Light Source,Value
Maguindanao,PH153800000,Labu-labu II,PH153835003,655,Electricity,628
Maguindanao,PH153800000,Limpongo,PH153835004,618,Electricity,355
,,Sayap,PH153835005,331,Electricity,42
,,Taib,PH153835006,191,Electricity,2
,,Talibadok,PH153835007,543,Electricity,331
Maguindanao,PH153800000,Tuayan,PH153835008,524,Electricity,378
Maguindanao,PH153800000,Tuayan I,PH153835009,311,Electricity,283
Maguindanao,PH153800000,Macalag,PH153835010,143,Electricity,5
Maguindanao,PH153800000,Tuntungan,PH153835011,183,Electricity,2
Maguindanao,PH153800000,Alonganan,PH153836001,116,Electricity,113
Maguindanao,PH153800000,Andavit,PH153836002,69,Electricity,1
Maguindanao,PH153800000,Balanakan,PH153836003,24,Electricity,22
Maguindanao,PH153800000,Buayan,PH153836004,259,Electricity,1
Maguindanao,PH153800000,Butilen,PH153836005,321,Electricity,312
Maguindanao,PH153800000,Dado,PH153836006,96,Electricity,96
Maguindanao,PH153800000,Damabalas,PH153836007,37,Electricity,37
Maguindanao,PH153800000,Duaminanga,PH153836008,87,Electricity,0
Maguindanao,PH153800000,Kalipapa,PH153836009,94,Electricity,86
Maguindanao,PH153800000,Liong,PH153836010,36,Electricity,36
Maguindanao,PH153800000,Magaslong,PH153836011,122,Electricity,122
Maguindanao,PH153800000,Masigay,PH153836012,28,Electricity,12
Maguindanao,PH153800000,Pagatin,PH153836013,391,Electricity,322
Maguindanao,PH153800000,Pandi,PH153836014,72,Electricity,1
Maguindanao,PH153800000,Penditen,PH153836015,121,Electricity,0
Maguindanao,PH153800000,Sambulawan,PH153836016,687,Electricity,419
Maguindanao,PH153800000,Tee,PH153836017,40,Electricity,1
Maguindanao,PH153800000,Bakat,PH153837001,210,Electricity,1
Maguindanao,PH153800000,Dale-Bong,PH153837002,151,Electricity,81
Maguindanao,PH153800000,Dasawao,PH153837003,250,Electricity,1
Maguindanao,PH153800000,Datu Bakal,PH153837004,45,Electricity,6
Maguindanao,PH153800000,Datu Kilay,PH153837005,85,Electricity,45
Maguindanao,PH153800000,Duguengen,PH153837006,102,Electricity,53
Maguindanao,PH153800000,Ganta,PH153837007,259,Electricity,1
Maguindanao,PH153800000,Inaladan,PH153837008,194,Electricity,0
Maguindanao,PH153800000,Linantangan,PH153837009,245,Electricity,196
Maguindanao,PH153800000,Nabundas,PH153837010,267,Electricity,179
Maguindanao,PH153800000,Pagatin,PH153837011,435,Electricity,416
Maguindanao,PH153800000,Pamalian,PH153837012,192,Electricity,31
Maguindanao,PH153800000,Pikeg,PH153837013,352,Electricity,45
Maguindanao,PH153800000,Pusao,PH153837014,255,Electricity,155
Maguindanao,PH153800000,Libutan,PH153837015,226,Electricity,161
Maguindanao,PH153800000,Pagatin (Pagatin I),PH153837016,301,Electricity,149
Sulu,PH156600000,Adjid,PH156601001,328,Electricity,288
Sulu,PH156600000,Bangalan,PH156601002,291,Electricity,16
Sulu,PH156600000,Bato-bato,PH156601003,725,Electricity,7
Sulu,PH156600000,Buanza,PH156601004,719,Electricity,5
Sulu,PH156600000,Bud-Taran,PH156601005,224,Electricity,2
Sulu,PH156600000,Bunut,PH156601006,402,Electricity,14
Sulu,PH156600000,Jati-Tunggal,PH156601007,276,Electricity,5
Sulu,PH156600000,Kabbon Maas,PH156601008,215,Electricity,2
Sulu,PH156600000,Kagay,PH156601010,421,Electricity,35
Sulu,PH156600000,Kajatian,PH156601011,2830,Electricity,2609
Sulu,PH156600000,Kan Islam,PH156601012,316,Electricity,119
Sulu,PH156600000,Kandang Tukay,PH156601013,256,Electricity,0
Sulu,PH156600000,Karawan,PH156601014,209,Electricity,2
Sulu,PH156600000,Katian,PH156601015,217,Electricity,2
Sulu,PH156600000,Kuppong,PH156601016,275,Electricity,2
Sulu,PH156600000,Lambayong,PH156601017,208,Electricity,25
Sulu,PH156600000,Langpas,PH156601018,383,Electricity,58
Sulu,PH156600000,Licup,PH156601019,260,Electricity,0
Sulu,PH156600000,Malimbaya,PH156601020,292,Electricity,0
Sulu,PH156600000,Manggis,PH156601021,298,Electricity,5
Sulu,PH156600000,Manilop,PH156601022,227,Electricity,2
Sulu,PH156600000,Paligue,PH156601023,246,Electricity,125
Sulu,PH156600000,Panabuan,PH156601024,314,Electricity,0
Sulu,PH156600000,Pasil,PH156601025,390,Electricity,7
Sulu,PH156600000,Poblacion (Indanan),PH156601026,425,Electricity,3
Sulu,PH156600000,Sapah Malaum,PH156601027,316,Electricity,1
Sulu,PH156600000,Panglima Misuari (Sasak),PH156601028,225,Electricity,1
Sulu,PH156600000,Sionogan,PH156601029,544,Electricity,31
Sulu,PH156600000,Tagbak,PH156601030,366,Electricity,287
Sulu,PH156600000,Timbangan,PH156601031,706,Electricity,326
Sulu,PH156600000,Tubig Dakulah,PH156601032,294,Electricity,17
Sulu,PH156600000,Tubig Parang,PH156601033,341,Electricity,10
Sulu,PH156600000,Tumantangis,PH156601035,224,Electricity,2
Sulu,PH156600000,Sawaki,PH156601036,191,Electricity,0
Sulu,PH156600000,Alat,PH156602001,1551,Electricity,1502
Sulu,PH156600000,Asturias,PH156602002,3324,Electricity,3270
Sulu,PH156600000,Bus-bus,PH156602003,5144,Electricity,4657
Sulu,PH156600000,Chinese Pier,PH156602004,1285,Electricity,1144
Sulu,PH156600000,San Raymundo,PH156602007,2408,Electricity,2115
Sulu,PH156600000,Takut-takut,PH156602008,1455,Electricity,1287
Sulu,PH156600000,Tulay,PH156602009,2478,Electricity,1979
Sulu,PH156600000,Walled City (Pob.),PH156602010,1798,Electricity,1787
Sulu,PH156600000,Kambing,PH156603002,433,Electricity,53
Sulu,PH156600000,Kanlagay,PH156603004,525,Electricity,3
Sulu,PH156600000,Pang,PH156603010,697,Electricity,8
Sulu,PH156600000,Pangdan Pangdan,PH156603011,342,Electricity,6
Sulu,PH156600000,Pitogo,PH156603012,1154,Electricity,13
Sulu,PH156600000,Karungdong (Pob.),PH156603013,997,Electricity,7
Sulu,PH156600000,Tunggol,PH156603016,566,Electricity,8
Sulu,PH156600000,Masjid Bayle,PH156603017,402,Electricity,11
Sulu,PH156600000,Masjid Punjungan,PH156603018,432,Electricity,2
Sulu,PH156600000,Bual,PH156604004,361,Electricity,12
Sulu,PH156600000,Kan-Bulak,PH156604007,304,Electricity,4
Sulu,PH156600000,Kan-Mindus,PH156604008,337,Electricity,9
Sulu,PH156600000,Lambago,PH156604012,215,Electricity,13
Sulu,PH156600000,Lianutan,PH156604013,462,Electricity,6
Sulu,PH156600000,Lingah,PH156604014,212,Electricity,8
Sulu,PH156600000,Mananti,PH156604015,342,Electricity,3
Sulu,PH156600000,Tubig-Puti (Pob.),PH156604021,2077,Electricity,270
Sulu,PH156600000,Tandu-Bato,PH156604024,351,Electricity,1
Sulu,PH156600000,Tulayan Island,PH156604028,379,Electricity,17
Sulu,PH156600000,Guimbaun,PH156604029,291,Electricity,3
Sulu,PH156600000,Niog-niog,PH156604030,442,Electricity,1
Sulu,PH156600000,Anak Jati,PH156605001,102,Electricity,29
Sulu,PH156600000,Bato Ugis,PH156605002,236,Electricity,1
Sulu,PH156600000,Bualo Lahi,PH156605003,88,Electricity,7
Sulu,PH156600000,Bualo Lipid,PH156605004,315,Electricity,69
Sulu,PH156600000,Bulabog,PH156605005,140,Electricity,0
Sulu,PH156600000,Ratag Limbon,PH156605006,156,Electricity,98
Sulu,PH156600000,Duhol Kabbon,PH156605007,100,Electricity,69
Sulu,PH156600000,Gulangan,PH156605008,138,Electricity,137
Sulu,PH156600000,Ipil,PH156605009,133,Electricity,2
Sulu,PH156600000,Kandang,PH156605010,150,Electricity,1
Sulu,PH156600000,Kapok-Punggol,PH156605011,165,Electricity,1
Sulu,PH156600000,Kulasi,PH156605012,604,Electricity,22
Sulu,PH156600000,Labah,PH156605013,94,Electricity,88
Sulu,PH156600000,Lagasan Asibih,PH156605014,191,Electricity,39
Sulu,PH156600000,Lantong,PH156605015,208,Electricity,8
Sulu,PH156600000,Laud Kulasi,PH156605016,397,Electricity,3
Sulu,PH156600000,Laum Maimbung,PH156605017,447,Electricity,413
Sulu,PH156600000,Lunggang,PH156605018,141,Electricity,0
Sulu,PH156600000,Lower Tambaking,PH156605019,80,Electricity,5
Sulu,PH156600000,Lapa,PH156605020,129,Electricity,115
Sulu,PH156600000,Matatal,PH156605021,287,Electricity,271
Sulu,PH156600000,Patao,PH156605022,230,Electricity,32
Sulu,PH156600000,Poblacion (Maimbung),PH156605023,1416,Electricity,989
Sulu,PH156600000,Tabu-Bato,PH156605024,110,Electricity,7
Sulu,PH156600000,Tandu Patong,PH156605025,165,Electricity,141
Sulu,PH156600000,Tubig-Samin,PH156605026,168,Electricity,44
Sulu,PH156600000,Upper Tambaking,PH156605027,90,Electricity,4
Sulu,PH156600000,Bubuan,PH156606002,147,Electricity,1
Sulu,PH156600000,Kabuukan,PH156606003,304,Electricity,2
Sulu,PH156600000,Pag-asinan,PH156606008,171,Electricity,1
Sulu,PH156600000,Bangas (Pob.),PH156606012,327,Electricity,3
Sulu,PH156600000,Teomabal,PH156606015,142,Electricity,0
Sulu,PH156600000,Asin,PH156607001,237,Electricity,6
Sulu,PH156600000,Bakud,PH156607002,158,Electricity,1
Sulu,PH156600000,Bangday,PH156607003,172,Electricity,0
Sulu,PH156600000,Baunoh,PH156607004,148,Electricity,2
Sulu,PH156600000,Bitanag,PH156607005,128,Electricity,3
Sulu,PH156600000,Bud Seit,PH156607006,125,Electricity,7
Sulu,PH156600000,Bulangsi,PH156607007,185,Electricity,10
Sulu,PH156600000,Datag,PH156607008,120,Electricity,15
Sulu,PH156600000,Kamalig,PH156607011,202,Electricity,4
Sulu,PH156600000,Kan Ukol,PH156607013,149,Electricity,0
Sulu,PH156600000,Kan Asaali,PH156607014,144,Electricity,0
Sulu,PH156600000,Kan-Dayok,PH156607015,235,Electricity,2
Sulu,PH156600000,Kan-Sipat,PH156607016,125,Electricity,0
Sulu,PH156600000,Kawasan,PH156607017,113,Electricity,9
Sulu,PH156600000,Kulay-kulay,PH156607018,312,Electricity,1
Sulu,PH156600000,Lakit,PH156607019,103,Electricity,0
Sulu,PH156600000,Lunggang,PH156607023,125,Electricity,7
Sulu,PH156600000,Parang,PH156607027,176,Electricity,0
Sulu,PH156600000,Lower Patibulan,PH156607028,151,Electricity,11
Sulu,PH156600000,Upper Patibulan,PH156607029,312,Electricity,1
Sulu,PH156600000,Pugad Manaul,PH156607030,164,Electricity,0
Sulu,PH156600000,Puhagan,PH156607031,190,Electricity,0
Sulu,PH156600000,Seit Higad,PH156607033,136,Electricity,3
Sulu,PH156600000,Seit Lake (Pob.),PH156607034,353,Electricity,7
Sulu,PH156600000,Su-uh,PH156607036,1407,Electricity,19
Sulu,PH156600000,Tabu Manuk,PH156607037,220,Electricity,0
Sulu,PH156600000,Tandu-tandu,PH156607038,97,Electricity,0
Sulu,PH156600000,Tayungan,PH156607039,156,Electricity,1
Sulu,PH156600000,Tinah,PH156607040,86,Electricity,0
Sulu,PH156600000,Tubig Gantang,PH156607042,196,Electricity,0
Sulu,PH156600000,Tubig Jati,PH156607043,110,Electricity,1
Sulu,PH156600000,Alu Bunah,PH156608001,121,Electricity,4
Sulu,PH156600000,Bangkilay,PH156608003,286,Electricity,0
Sulu,PH156600000,Kawitan,PH156608004,319,Electricity,7
Sulu,PH156600000,Kehi Niog,PH156608005,347,Electricity,2
Sulu,PH156600000,Lantong Babag,PH156608006,343,Electricity,10
Sulu,PH156600000,Lumah Dapdap,PH156608007,494,Electricity,0
Sulu,PH156600000,Pandan Niog,PH156608009,657,Electricity,15
Sulu,PH156600000,Panducan,PH156608010,498,Electricity,0
Sulu,PH156600000,Panitikan,PH156608011,276,Electricity,3
Sulu,PH156600000,Patutol,PH156608012,187,Electricity,7
Sulu,PH156600000,Simbahan (Pob.),PH156608013,722,Electricity,147
Sulu,PH156600000,Se-ipang,PH156608014,233,Electricity,2
Sulu,PH156600000,Suang Bunah,PH156608016,239,Electricity,162
Sulu,PH156600000,Tonggasang,PH156608017,249,Electricity,1
Sulu,PH156600000,Tubig Nonok,PH156608018,299,Electricity,0
Sulu,PH156600000,Tubig Sallang,PH156608019,319,Electricity,8
Sulu,PH156600000,Kaha,PH156609001,383,Electricity,25
Sulu,PH156600000,Alu Pangkoh,PH156609002,417,Electricity,118
Sulu,PH156600000,Bagsak,PH156609003,288,Electricity,33
Sulu,PH156600000,Bawisan,PH156609004,419,Electricity,1
Sulu,PH156600000,Biid,PH156609005,171,Electricity,0
Sulu,PH156600000,Bukid,PH156609006,145,Electricity,3
Sulu,PH156600000,Buli Bawang,PH156609008,175,Electricity,2
Sulu,PH156600000,Buton,PH156609009,188,Electricity,1
Sulu,PH156600000,Buton Mahablo,PH156609010,192,Electricity,0
Sulu,PH156600000,Danapa,PH156609011,182,Electricity,92
Sulu,PH156600000,Duyan Kabao,PH156609012,185,Electricity,1
Sulu,PH156600000,Gimba Lagasan,PH156609013,228,Electricity,131
Sulu,PH156600000,Kahoy Sinah,PH156609015,228,Electricity,0
Sulu,PH156600000,Kanaway,PH156609016,365,Electricity,18
Sulu,PH156600000,Kutah Sairap,PH156609017,227,Electricity,7
Sulu,PH156600000,Lagasan Higad,PH156609019,222,Electricity,4
Sulu,PH156600000,Laum Buwahan,PH156609021,219,Electricity,0
Sulu,PH156600000,Laum Suwah,PH156609023,231,Electricity,16
Sulu,PH156600000,Alu Layag-Layag,PH156609024,429,Electricity,10
Sulu,PH156600000,Liang,PH156609025,195,Electricity,0
Sulu,PH156600000,Linuho,PH156609026,164,Electricity,0
Sulu,PH156600000,Lipunos,PH156609027,254,Electricity,1
Sulu,PH156600000,Lungan Gitong,PH156609028,288,Electricity,4
Sulu,PH156600000,Lumbaan Mahaba,PH156609029,292,Electricity,0
Sulu,PH156600000,Lupa Abu,PH156609030,268,Electricity,5
Sulu,PH156600000,Nonokan,PH156609031,343,Electricity,4
Sulu,PH156600000,Paugan,PH156609032,131,Electricity,3
Sulu,PH156600000,Payuhan,PH156609033,265,Electricity,24
Sulu,PH156600000,Piyahan,PH156609034,239,Electricity,3
Sulu,PH156600000,Poblacion (Parang),PH156609035,344,Electricity,6
Sulu,PH156600000,Saldang,PH156609036,194,Electricity,3
Sulu,PH156600000,Sampunay,PH156609037,207,Electricity,0
Sulu,PH156600000,Silangkan,PH156609038,333,Electricity,19
Sulu,PH156600000,Taingting,PH156609039,201,Electricity,4
Sulu,PH156600000,Tikong,PH156609040,204,Electricity,12
Sulu,PH156600000,Tukay,PH156609041,206,Electricity,8
Sulu,PH156600000,Tumangas,PH156609042,236,Electricity,7
Sulu,PH156600000,Wanni Piyanjihan,PH156609043,196,Electricity,7
Sulu,PH156600000,Lanao Dakula,PH156609044,205,Electricity,141
Sulu,PH156600000,Lower Sampunay,PH156609045,199,Electricity,4
Sulu,PH156600000,Andalan,PH156610001,95,Electricity,5
Sulu,PH156600000,Daungdong,PH156610003,263,Electricity,10
Sulu,PH156600000,Kamawi,PH156610004,158,Electricity,1
Sulu,PH156600000,Kanjarang,PH156610005,271,Electricity,0
Sulu,PH156600000,Kayawan (Pob.),PH156610006,223,Electricity,2
Sulu,PH156600000,Kiput,PH156610007,258,Electricity,5
Sulu,PH156600000,Likud,PH156610008,167,Electricity,1
Sulu,PH156600000,Luuk-tulay,PH156610009,205,Electricity,0
Sulu,PH156600000,Niog-niog,PH156610010,187,Electricity,0
Sulu,PH156600000,Patian,PH156610011,123,Electricity,1
Sulu,PH156600000,Pisak-pisak,PH156610012,378,Electricity,4
Sulu,PH156600000,Saimbangon,PH156610013,645,Electricity,5
Sulu,PH156600000,Sangkap,PH156610014,288,Electricity,1
Sulu,PH156600000,Timuddas,PH156610015,322,Electricity,7
Sulu,PH156600000,Anuling,PH156611001,2628,Electricity,2456
Sulu,PH156600000,Bakong,PH156611002,134,Electricity,134
Sulu,PH156600000,Bangkal,PH156611003,536,Electricity,497
Sulu,PH156600000,Bonbon,PH156611004,250,Electricity,11
Sulu,PH156600000,Buhanginan (Darayan),PH156611005,235,Electricity,230
Sulu,PH156600000,Bungkaung,PH156611006,175,Electricity,15
Sulu,PH156600000,Danag,PH156611007,256,Electricity,3
Sulu,PH156600000,Igasan,PH156611008,299,Electricity,278
Sulu,PH156600000,Kabbon Takas,PH156611009,173,Electricity,92
Sulu,PH156600000,Kadday Mampallam,PH156611010,267,Electricity,198
Sulu,PH156600000,Kan Ague,PH156611011,311,Electricity,305
Sulu,PH156600000,Kaunayan,PH156611012,159,Electricity,152
Sulu,PH156600000,Langhub,PH156611013,191,Electricity,125
Sulu,PH156600000,Latih,PH156611014,1209,Electricity,1084
Sulu,PH156600000,Liang,PH156611015,527,Electricity,507
Sulu,PH156600000,Maligay,PH156611016,123,Electricity,1
Sulu,PH156600000,Mauboh,PH156611017,641,Electricity,609
Sulu,PH156600000,Pangdanon,PH156611018,190,Electricity,167
Sulu,PH156600000,Panglayahan,PH156611019,88,Electricity,4
Sulu,PH156600000,Pansul,PH156611020,340,Electricity,37
Sulu,PH156600000,Patikul Higad,PH156611021,176,Electricity,176
Sulu,PH156600000,Sandah,PH156611022,98,Electricity,96
Sulu,PH156600000,Taglibi (Pob.),PH156611023,309,Electricity,254
Sulu,PH156600000,Tandu-Bagua,PH156611024,167,Electricity,138
Sulu,PH156600000,Tanum,PH156611025,291,Electricity,284
Sulu,PH156600000,Taung,PH156611026,221,Electricity,16
Sulu,PH156600000,Timpok,PH156611027,254,Electricity,9
Sulu,PH156600000,Tugas,PH156611028,95,Electricity,76
Sulu,PH156600000,Umangay,PH156611029,195,Electricity,191
Sulu,PH156600000,Gandasuli,PH156611030,410,Electricity,405
Sulu,PH156600000,Bakud,PH156612001,165,Electricity,7
Sulu,PH156600000,Buan,PH156612004,480,Electricity,347
Sulu,PH156600000,Bulansing Tara,PH156612006,135,Electricity,128
Sulu,PH156600000,Bulihkullul,PH156612007,150,Electricity,7
Sulu,PH156600000,Campo Islam,PH156612008,360,Electricity,337
Sulu,PH156600000,Poblacion (Campo Baro),PH156612009,811,Electricity,777
Sulu,PH156600000,Duggo,PH156612010,335,Electricity,14
Sulu,PH156600000,Duhol Tara,PH156612011,182,Electricity,176
Sulu,PH156600000,East Kungtad,PH156612012,239,Electricity,224
Sulu,PH156600000,East Sisangat,PH156612013,249,Electricity,9
Sulu,PH156600000,Ipil,PH156612015,161,Electricity,2
Sulu,PH156600000,Jambangan,PH156612016,176,Electricity,97
Sulu,PH156600000,Kabubu,PH156612018,150,Electricity,147
Sulu,PH156600000,Kong-Kong Laminusa,PH156612019,194,Electricity,100
Sulu,PH156600000,Kud-kud,PH156612020,189,Electricity,13
Sulu,PH156600000,Kungtad West,PH156612021,191,Electricity,176
Sulu,PH156600000,Luuk Laminusa,PH156612023,166,Electricity,91
Sulu,PH156600000,Latung,PH156612025,444,Electricity,9
Sulu,PH156600000,Luuk Tara,PH156612026,152,Electricity,126
Sulu,PH156600000,Manta,PH156612030,249,Electricity,44
Sulu,PH156600000,Minapan,PH156612032,376,Electricity,129
Sulu,PH156600000,Nipa-nipa,PH156612035,155,Electricity,151
Sulu,PH156600000,North Laud,PH156612037,447,Electricity,414
Sulu,PH156600000,North Manta,PH156612038,111,Electricity,110
Sulu,PH156600000,North Musu Laud,PH156612040,151,Electricity,123
Sulu,PH156600000,North Silumpak,PH156612041,76,Electricity,2
Sulu,PH156600000,Punungan,PH156612042,174,Electricity,2
Sulu,PH156600000,Pislong,PH156612046,177,Electricity,146
Sulu,PH156600000,Ratag,PH156612048,382,Electricity,379
Sulu,PH156600000,Sablay,PH156612049,178,Electricity,178
Sulu,PH156600000,Sarukot,PH156612050,194,Electricity,186
Sulu,PH156600000,Siburi,PH156612053,143,Electricity,91
Sulu,PH156600000,Singko,PH156612056,185,Electricity,0
Sulu,PH156600000,Siolakan,PH156612057,306,Electricity,0
Sulu,PH156600000,Siundoh,PH156612058,142,Electricity,71
Sulu,PH156600000,Siowing,PH156612059,212,Electricity,118
Sulu,PH156600000,Sipanding,PH156612060,234,Electricity,219
Sulu,PH156600000,Sisangat,PH156612061,168,Electricity,62
Sulu,PH156600000,South Musu Laud,PH156612065,112,Electricity,1
Sulu,PH156600000,South Silumpak,PH156612066,211,Electricity,1
Sulu,PH156600000,Southwestern Bulikullul,PH156612067,111,Electricity,2
Sulu,PH156600000,Subah Buaya,PH156612069,546,Electricity,532
Sulu,PH156600000,Tampakan Laminusa,PH156612070,250,Electricity,5
Sulu,PH156600000,Tengah Laminusa,PH156612071,231,Electricity,0
Sulu,PH156600000,Tong Laminusa,PH156612072,572,Electricity,45
Sulu,PH156600000,Tong-tong,PH156612073,293,Electricity,290
Sulu,PH156600000,Tonglabah,PH156612074,168,Electricity,168
Sulu,PH156600000,Tubig Kutah,PH156612075,172,Electricity,86
Sulu,PH156600000,Tulling,PH156612076,493,Electricity,493
Sulu,PH156600000,Puukan Laminusa,PH156612080,139,Electricity,2
Sulu,PH156600000,Andalan,PH156613001,319,Electricity,3
Sulu,PH156600000,Bagsak,PH156613002,275,Electricity,1
