Pro_Name,Pro_Code,Bgy_Name,Bgy_Code,Category,Total Occupied Housing Units,Material,Value
Lanao Del Sur,PH153600000,Inudaran Campong,PH153616023,Roof,189,Trapal,0
Lanao Del Sur,PH153600000,Cawayan,PH153616025,Roof,71,Trapal,0
Lanao Del Sur,PH153600000,Daanaingud,PH153616026,Roof,127,Trapal,0
Lanao Del Sur,PH153600000,Cawayan Kalaw,PH153616035,Roof,210,Trapal,0
Lanao Del Sur,PH153600000,Kialdan,PH153616036,Roof,103,Trapal,0
Lanao Del Sur,PH153600000,Lumbac Kialdan,PH153616039,Roof,66,Trapal,0
Lanao Del Sur,PH153600000,Cawayan Linuk,PH153616040,Roof,127,Trapal,0
Lanao Del Sur,PH153600000,Lubo,PH153616044,Roof,116,Trapal,0
Lanao Del Sur,PH153600000,Inudaran Lumbac,PH153616047,Roof,124,Trapal,0
Lanao Del Sur,PH153600000,Mantapoli,PH153616051,Roof,166,Trapal,0
Lanao Del Sur,PH153600000,Matampay,PH153616054,Roof,60,Trapal,0
Lanao Del Sur,PH153600000,Maul,PH153616055,Roof,86,Trapal,0
Lanao Del Sur,PH153600000,Nataron,PH153616059,Roof,136,Trapal,0
Lanao Del Sur,PH153600000,Pagalongan Bacayawan,PH153616061,Roof,116,Trapal,0
Lanao Del Sur,PH153600000,Pataimas,PH153616063,Roof,99,Trapal,0
Lanao Del Sur,PH153600000,Poona Marantao,PH153616071,Roof,127,Trapal,0
Lanao Del Sur,PH153600000,Punud Proper,PH153616072,Roof,61,Trapal,0
Lanao Del Sur,PH153600000,Tacub,PH153616083,Roof,90,Trapal,0
Lanao Del Sur,PH153600000,Maul Ilian,PH153616097,Roof,113,Trapal,0
Lanao Del Sur,PH153600000,Palao,PH153616102,Roof,105,Trapal,0
Lanao Del Sur,PH153600000,Banga-Pantar,PH153616105,Roof,78,Trapal,0
Lanao Del Sur,PH153600000,Batal-Punud,PH153616106,Roof,189,Trapal,0
Lanao Del Sur,PH153600000,Bubong Madanding (Bubong),PH153616107,Roof,162,Trapal,0
Lanao Del Sur,PH153600000,Ilian,PH153616108,Roof,169,Trapal,0
Lanao Del Sur,PH153600000,Inudaran Loway,PH153616109,Roof,81,Trapal,0
Lanao Del Sur,PH153600000,Maul Lumbaca Ingud,PH153616110,Roof,159,Trapal,0
Lanao Del Sur,PH153600000,Poblacion,PH153616111,Roof,75,Trapal,0
Lanao Del Sur,PH153600000,Tuca Kialdan,PH153616112,Roof,96,Trapal,0
Lanao Del Sur,PH153600000,Ambolong,PH153617001,Roof,83,Trapal,0
Lanao Del Sur,PH153600000,Bacolod Chico Proper,PH153617003,Roof,106,Trapal,0
Lanao Del Sur,PH153600000,Banga,PH153617006,Roof,98,Trapal,0
Lanao Del Sur,PH153600000,Bangco,PH153617007,Roof,102,Trapal,0
Lanao Del Sur,PH153600000,Banggolo Poblacion,PH153617008,Roof,472,Trapal,0
Lanao Del Sur,PH153600000,Bangon,PH153617009,Roof,202,Trapal,0
Lanao Del Sur,PH153600000,Beyaba-Damag,PH153617010,Roof,259,Trapal,0
Lanao Del Sur,PH153600000,Bito Buadi Itowa,PH153617012,Roof,35,Trapal,0
Lanao Del Sur,PH153600000,Bito Buadi Parba,PH153617013,Roof,108,Trapal,0
Lanao Del Sur,PH153600000,Bubonga Pagalamatan,PH153617014,Roof,86,Trapal,0
Lanao Del Sur,PH153600000,Bubonga Lilod Madaya,PH153617015,Roof,391,Trapal,0
Lanao Del Sur,PH153600000,Boganga,PH153617016,Roof,91,Trapal,0
Lanao Del Sur,PH153600000,Boto Ambolong,PH153617017,Roof,180,Trapal,0
Lanao Del Sur,PH153600000,Bubonga Cadayonan,PH153617019,Roof,35,Trapal,0
Lanao Del Sur,PH153600000,Bubong Lumbac,PH153617021,Roof,83,Trapal,0
Lanao Del Sur,PH153600000,Bubonga Marawi,PH153617022,Roof,303,Trapal,0
Lanao Del Sur,PH153600000,Bubonga Punod,PH153617023,Roof,55,Trapal,0
Lanao Del Sur,PH153600000,Cabasaran,PH153617024,Roof,304,Trapal,1
Lanao Del Sur,PH153600000,Cabingan,PH153617025,Roof,350,Trapal,0
Lanao Del Sur,PH153600000,Cadayonan,PH153617026,Roof,331,Trapal,0
Lanao Del Sur,PH153600000,Cadayonan I,PH153617027,Roof,99,Trapal,0
Lanao Del Sur,PH153600000,Calocan East,PH153617029,Roof,99,Trapal,0
Lanao Del Sur,PH153600000,Calocan West,PH153617030,Roof,93,Trapal,0
Lanao Del Sur,PH153600000,Kormatan Matampay,PH153617032,Roof,89,Trapal,0
Lanao Del Sur,PH153600000,Daguduban,PH153617033,Roof,650,Trapal,0
,,Dansalan -,PH153617035,Roof,276,Trapal,0
Lanao Del Sur,PH153600000,Datu Sa Dansalan,PH153617036,Roof,394,Trapal,0
Lanao Del Sur,PH153600000,Dayawan,PH153617037,Roof,73,Trapal,0
Lanao Del Sur,PH153600000,Dimaluna,PH153617039,Roof,590,Trapal,0
Lanao Del Sur,PH153600000,Dulay,PH153617040,Roof,103,Trapal,0
Lanao Del Sur,PH153600000,Dulay West,PH153617042,Roof,73,Trapal,0
Lanao Del Sur,PH153600000,East Basak,PH153617043,Roof,185,Trapal,1
Lanao Del Sur,PH153600000,Emie Punud,PH153617044,Roof,157,Trapal,0
Lanao Del Sur,PH153600000,Fort,PH153617045,Roof,152,Trapal,0
Lanao Del Sur,PH153600000,Gadongan,PH153617046,Roof,161,Trapal,0
Lanao Del Sur,PH153600000,Buadi Sacayo (Green),PH153617048,Roof,318,Trapal,0
Lanao Del Sur,PH153600000,Guimba (Lilod Proper),PH153617049,Roof,242,Trapal,0
Lanao Del Sur,PH153600000,Kapantaran,PH153617051,Roof,259,Trapal,0
Lanao Del Sur,PH153600000,Kilala,PH153617052,Roof,96,Trapal,1
Lanao Del Sur,PH153600000,Lilod Madaya (Pob.),PH153617057,Roof,469,Trapal,0
Lanao Del Sur,PH153600000,Lilod Saduc,PH153617058,Roof,414,Trapal,0
Lanao Del Sur,PH153600000,Lomidong,PH153617060,Roof,539,Trapal,0
Lanao Del Sur,PH153600000,Lumbaca Madaya (Pob.),PH153617062,Roof,172,Trapal,0
Lanao Del Sur,PH153600000,Lumbac Marinaut,PH153617063,Roof,141,Trapal,0
Lanao Del Sur,PH153600000,Lumbaca Toros,PH153617064,Roof,39,Trapal,0
Lanao Del Sur,PH153600000,Malimono,PH153617065,Roof,201,Trapal,0
Lanao Del Sur,PH153600000,Basak Malutlut,PH153617066,Roof,365,Trapal,0
Lanao Del Sur,PH153600000,Gadongan Mapantao,PH153617068,Roof,152,Trapal,0
Lanao Del Sur,PH153600000,Amito Marantao,PH153617069,Roof,107,Trapal,0
Lanao Del Sur,PH153600000,Marinaut East,PH153617070,Roof,166,Trapal,0
Lanao Del Sur,PH153600000,Marinaut West,PH153617071,Roof,219,Trapal,0
Lanao Del Sur,PH153600000,Matampay,PH153617072,Roof,392,Trapal,0
Lanao Del Sur,PH153600000,Pantaon (Langcaf),PH153617074,Roof,31,Trapal,0
Lanao Del Sur,PH153600000,Mipaga Proper,PH153617075,Roof,180,Trapal,0
Lanao Del Sur,PH153600000,Moncado Colony,PH153617076,Roof,404,Trapal,0
Lanao Del Sur,PH153600000,Moncado Kadingilan,PH153617077,Roof,516,Trapal,0
Lanao Del Sur,PH153600000,Moriatao Loksadato,PH153617079,Roof,300,Trapal,0
Lanao Del Sur,PH153600000,Datu Naga,PH153617080,Roof,290,Trapal,0
Lanao Del Sur,PH153600000,Navarro (Datu Saber),PH153617083,Roof,485,Trapal,0
Lanao Del Sur,PH153600000,Olawa Ambolong,PH153617085,Roof,58,Trapal,0
Lanao Del Sur,PH153600000,Pagalamatan Gambai,PH153617086,Roof,72,Trapal,0
Lanao Del Sur,PH153600000,Pagayawan,PH153617089,Roof,51,Trapal,0
Lanao Del Sur,PH153600000,Panggao Saduc,PH153617090,Roof,448,Trapal,0
Lanao Del Sur,PH153600000,Papandayan,PH153617097,Roof,184,Trapal,0
Lanao Del Sur,PH153600000,Paridi,PH153617098,Roof,64,Trapal,0
Lanao Del Sur,PH153600000,Patani,PH153617099,Roof,134,Trapal,0
Lanao Del Sur,PH153600000,Pindolonan,PH153617101,Roof,84,Trapal,0
Lanao Del Sur,PH153600000,Poona Marantao,PH153617103,Roof,114,Trapal,0
Lanao Del Sur,PH153600000,Pugaan,PH153617105,Roof,165,Trapal,0
Lanao Del Sur,PH153600000,Rapasun MSU,PH153617107,Roof,286,Trapal,0
Lanao Del Sur,PH153600000,Raya Madaya I,PH153617109,Roof,184,Trapal,0
Lanao Del Sur,PH153600000,Raya Madaya II,PH153617110,Roof,87,Trapal,0
Lanao Del Sur,PH153600000,Raya Saduc,PH153617111,Roof,271,Trapal,0
Lanao Del Sur,PH153600000,Rorogagus Proper,PH153617112,Roof,268,Trapal,0
Lanao Del Sur,PH153600000,Rorogagus East,PH153617113,Roof,112,Trapal,0
Lanao Del Sur,PH153600000,Sabala Manao,PH153617116,Roof,197,Trapal,0
Lanao Del Sur,PH153600000,Sabala Manao Proper,PH153617117,Roof,214,Trapal,0
Lanao Del Sur,PH153600000,Saduc Proper,PH153617118,Roof,192,Trapal,0
Lanao Del Sur,PH153600000,Sagonsongan,PH153617119,Roof,59,Trapal,0
Lanao Del Sur,PH153600000,Sangcay Dansalan,PH153617120,Roof,265,Trapal,0
Lanao Del Sur,PH153600000,Somiorang,PH153617123,Roof,81,Trapal,0
Lanao Del Sur,PH153600000,South Madaya Proper,PH153617124,Roof,237,Trapal,0
Lanao Del Sur,PH153600000,Sugod Proper,PH153617125,Roof,265,Trapal,0
Lanao Del Sur,PH153600000,Tampilong,PH153617126,Roof,166,Trapal,0
Lanao Del Sur,PH153600000,Timbangalan,PH153617127,Roof,116,Trapal,0
Lanao Del Sur,PH153600000,Tuca Ambolong,PH153617129,Roof,127,Trapal,0
Lanao Del Sur,PH153600000,Tolali,PH153617131,Roof,293,Trapal,0
Lanao Del Sur,PH153600000,Toros,PH153617133,Roof,105,Trapal,0
Lanao Del Sur,PH153600000,Tuca,PH153617134,Roof,73,Trapal,0
Lanao Del Sur,PH153600000,Tuca Marinaut,PH153617136,Roof,108,Trapal,0
Lanao Del Sur,PH153600000,Tongantongan-Tuca Timbangalan,PH153617137,Roof,37,Trapal,0
Lanao Del Sur,PH153600000,Wawalayan Calocan,PH153617138,Roof,160,Trapal,1
Lanao Del Sur,PH153600000,Wawalayan Marinaut,PH153617139,Roof,412,Trapal,0
Lanao Del Sur,PH153600000,Marawi Poblacion,PH153617141,Roof,591,Trapal,0
Lanao Del Sur,PH153600000,Norhaya Village,PH153617142,Roof,221,Trapal,0
Lanao Del Sur,PH153600000,Papandayan Caniogan,PH153617143,Roof,255,Trapal,0
Lanao Del Sur,PH153600000,Abdullah Buisan,PH153618001,Roof,85,Trapal,0
Lanao Del Sur,PH153600000,Caramian Alim Raya,PH153618002,Roof,55,Trapal,0
Lanao Del Sur,PH153600000,Alip Lalabuan,PH153618003,Roof,74,Trapal,0
Lanao Del Sur,PH153600000,Alumpang Paino Mimbalay,PH153618004,Roof,56,Trapal,0
Lanao Del Sur,PH153600000,Mai Ditimbang Balindong,PH153618005,Roof,58,Trapal,0
Lanao Del Sur,PH153600000,Mai Sindaoloan Dansalan,PH153618007,Roof,61,Trapal,0
Lanao Del Sur,PH153600000,Lakadun,PH153618008,Roof,199,Trapal,0
Lanao Del Sur,PH153600000,Maranat Bontalis,PH153618018,Roof,51,Trapal,0
Lanao Del Sur,PH153600000,Dalog Balut,PH153618023,Roof,92,Trapal,0
Lanao Del Sur,PH153600000,Gindolongan Alabat,PH153618032,Roof,41,Trapal,0
Lanao Del Sur,PH153600000,Gondarangin Asa Adigao,PH153618034,Roof,92,Trapal,0
Lanao Del Sur,PH153600000,Sawir,PH153618035,Roof,147,Trapal,0
Lanao Del Sur,PH153600000,Moriatao-Bai Labay,PH153618039,Roof,82,Trapal,0
Lanao Del Sur,PH153600000,Laila Lumbac Bacon,PH153618040,Roof,92,Trapal,0
Lanao Del Sur,PH153600000,Lanco Dimapatoy,PH153618041,Roof,47,Trapal,0
Lanao Del Sur,PH153600000,Talub Langi,PH153618042,Roof,155,Trapal,0
Lanao Del Sur,PH153600000,Lomigis Sucod,PH153618043,Roof,68,Trapal,0
Lanao Del Sur,PH153600000,Macabangan Imbala,PH153618044,Roof,95,Trapal,0
Lanao Del Sur,PH153600000,Macadaag Talaguian,PH153618045,Roof,107,Trapal,1
Lanao Del Sur,PH153600000,Macalupang Lumbac Caramian,PH153618047,Roof,57,Trapal,0
Lanao Del Sur,PH153600000,Magayo Bagoaingud,PH153618052,Roof,68,Trapal,0
Lanao Del Sur,PH153600000,Macompara Apa Mimbalay,PH153618053,Roof,102,Trapal,0
Lanao Del Sur,PH153600000,Manalocon Talub,PH153618055,Roof,79,Trapal,0
Lanao Del Sur,PH153600000,Putad Marandang Buisan,PH153618060,Roof,68,Trapal,0
Lanao Del Sur,PH153600000,Matao Araza,PH153618061,Roof,51,Trapal,0
Lanao Del Sur,PH153600000,Mocamad Tangul,PH153618062,Roof,50,Trapal,0
Lanao Del Sur,PH153600000,Pantao,PH153618069,Roof,194,Trapal,0
Lanao Del Sur,PH153600000,Sambowang Atawa,PH153618077,Roof,31,Trapal,0
Lanao Del Sur,PH153600000,Tamboro Cormatan,PH153618082,Roof,87,Trapal,0
Lanao Del Sur,PH153600000,Towanao Arangga,PH153618083,Roof,84,Trapal,0
Lanao Del Sur,PH153600000,Tomambiling Lumbaca Ingud,PH153618085,Roof,76,Trapal,0
Lanao Del Sur,PH153600000,Unda Dayawan,PH153618088,Roof,91,Trapal,0
Lanao Del Sur,PH153600000,Buadi Amloy,PH153618089,Roof,182,Trapal,0
Lanao Del Sur,PH153600000,Kalilangan,PH153618090,Roof,74,Trapal,0
Lanao Del Sur,PH153600000,Lumbaca Ingud,PH153618091,Roof,71,Trapal,0
Lanao Del Sur,PH153600000,Bangon,PH153619002,Roof,77,Trapal,0
Lanao Del Sur,PH153600000,Bubonga Guilopa,PH153619005,Roof,29,Trapal,0
Lanao Del Sur,PH153600000,Buadi-Abala,PH153619006,Roof,55,Trapal,0
Lanao Del Sur,PH153600000,Buadi-Bayawa,PH153619007,Roof,44,Trapal,0
Lanao Del Sur,PH153600000,Buadi-Insuba,PH153619008,Roof,46,Trapal,0
Lanao Del Sur,PH153600000,Bubong,PH153619010,Roof,59,Trapal,0
Lanao Del Sur,PH153600000,Cabasaran,PH153619011,Roof,47,Trapal,0
Lanao Del Sur,PH153600000,Cairatan,PH153619013,Roof,42,Trapal,0
Lanao Del Sur,PH153600000,Cormatan,PH153619014,Roof,30,Trapal,0
Lanao Del Sur,PH153600000,Poblacion (Dado),PH153619015,Roof,69,Trapal,0
Lanao Del Sur,PH153600000,Dalama,PH153619016,Roof,74,Trapal,0
Lanao Del Sur,PH153600000,Dansalan,PH153619018,Roof,35,Trapal,0
Lanao Del Sur,PH153600000,Dimarao,PH153619019,Roof,35,Trapal,0
Lanao Del Sur,PH153600000,Guilopa,PH153619022,Roof,37,Trapal,0
Lanao Del Sur,PH153600000,Ilian,PH153619024,Roof,31,Trapal,0
Lanao Del Sur,PH153600000,Kitambugun,PH153619026,Roof,30,Trapal,0
Lanao Del Sur,PH153600000,Lama (Bagoaingud),PH153619027,Roof,74,Trapal,0
Lanao Del Sur,PH153600000,Lilod,PH153619028,Roof,36,Trapal,0
Lanao Del Sur,PH153600000,Lilod Raybalai,PH153619030,Roof,51,Trapal,0
Lanao Del Sur,PH153600000,Lumbaca Ingud,PH153619033,Roof,39,Trapal,0
Lanao Del Sur,PH153600000,Lumbac (Lumbac Bubong),PH153619034,Roof,33,Trapal,0
Lanao Del Sur,PH153600000,Madaya,PH153619035,Roof,17,Trapal,0
Lanao Del Sur,PH153600000,Pindolonan,PH153619037,Roof,46,Trapal,0
Lanao Del Sur,PH153600000,Salipongan,PH153619038,Roof,53,Trapal,0
Lanao Del Sur,PH153600000,Sugan,PH153619039,Roof,33,Trapal,0
Lanao Del Sur,PH153600000,Bagoaingud,PH153619043,Roof,39,Trapal,0
Lanao Del Sur,PH153600000,Ayong,PH153620001,Roof,101,Trapal,0
Lanao Del Sur,PH153600000,Bandara Ingud,PH153620005,Roof,54,Trapal,0
Lanao Del Sur,PH153600000,Bangon (Pob.),PH153620006,Roof,52,Trapal,0
Lanao Del Sur,PH153600000,Biala-an,PH153620011,Roof,60,Trapal,0
Lanao Del Sur,PH153600000,Diampaca,PH153620015,Roof,62,Trapal,0
Lanao Del Sur,PH153600000,Guiarong,PH153620019,Roof,111,Trapal,0
Lanao Del Sur,PH153600000,Ilian,PH153620020,Roof,52,Trapal,0
Lanao Del Sur,PH153600000,Madang,PH153620029,Roof,45,Trapal,0
Lanao Del Sur,PH153600000,Mapantao,PH153620030,Roof,89,Trapal,0
Lanao Del Sur,PH153600000,Ngingir (Kabasaran),PH153620034,Roof,165,Trapal,0
Lanao Del Sur,PH153600000,Padas,PH153620035,Roof,140,Trapal,0
Lanao Del Sur,PH153600000,Paigoay,PH153620037,Roof,40,Trapal,0
Lanao Del Sur,PH153600000,Pinalangca,PH153620041,Roof,81,Trapal,0
Lanao Del Sur,PH153600000,Poblacion (Lumbac),PH153620042,Roof,60,Trapal,0
Lanao Del Sur,PH153600000,Rangiran,PH153620045,Roof,73,Trapal,0
Lanao Del Sur,PH153600000,Rubokun,PH153620046,Roof,29,Trapal,0
Lanao Del Sur,PH153600000,Linindingan,PH153620054,Roof,47,Trapal,0
Lanao Del Sur,PH153600000,Kalaludan,PH153620057,Roof,70,Trapal,0
Lanao Del Sur,PH153600000,Aposong,PH153621001,Roof,85,Trapal,0
Lanao Del Sur,PH153600000,Bagoaingud,PH153621002,Roof,80,Trapal,0
Lanao Del Sur,PH153600000,Bangco (Pob.),PH153621003,Roof,72,Trapal,0
Lanao Del Sur,PH153600000,Bansayan,PH153621004,Roof,93,Trapal,0
Lanao Del Sur,PH153600000,Basak,PH153621005,Roof,135,Trapal,0
Lanao Del Sur,PH153600000,Bobo,PH153621006,Roof,124,Trapal,0
Lanao Del Sur,PH153600000,Bubong Tawa-an,PH153621007,Roof,88,Trapal,0
Lanao Del Sur,PH153600000,Bubonga Mamaanun,PH153621008,Roof,49,Trapal,0
Lanao Del Sur,PH153600000,Bualan,PH153621009,Roof,222,Trapal,0
Lanao Del Sur,PH153600000,Bubong Ilian,PH153621010,Roof,63,Trapal,0
Lanao Del Sur,PH153600000,Gacap,PH153621011,Roof,122,Trapal,0
Lanao Del Sur,PH153600000,Katumbacan,PH153621012,Roof,48,Trapal,0
Lanao Del Sur,PH153600000,Ilian Poblacion,PH153621013,Roof,114,Trapal,0
Lanao Del Sur,PH153600000,Kalanganan,PH153621014,Roof,146,Trapal,0
Lanao Del Sur,PH153600000,Lininding,PH153621015,Roof,158,Trapal,0
Lanao Del Sur,PH153600000,Lumbaca Mamaan,PH153621017,Roof,58,Trapal,0
Lanao Del Sur,PH153600000,Mamaanun,PH153621018,Roof,124,Trapal,0
Lanao Del Sur,PH153600000,Mentring,PH153621020,Roof,108,Trapal,0
Lanao Del Sur,PH153600000,Olango,PH153621021,Roof,100,Trapal,0
Lanao Del Sur,PH153600000,Palacat,PH153621022,Roof,116,Trapal,0
Lanao Del Sur,PH153600000,Palao,PH153621023,Roof,68,Trapal,0
Lanao Del Sur,PH153600000,Paling,PH153621024,Roof,89,Trapal,0
Lanao Del Sur,PH153600000,Pantaon,PH153621025,Roof,81,Trapal,0
Lanao Del Sur,PH153600000,Pantar,PH153621026,Roof,134,Trapal,0
Lanao Del Sur,PH153600000,Paridi,PH153621028,Roof,99,Trapal,0
Lanao Del Sur,PH153600000,Pindolonan,PH153621029,Roof,97,Trapal,0
Lanao Del Sur,PH153600000,Radapan,PH153621030,Roof,51,Trapal,0
Lanao Del Sur,PH153600000,Radapan Poblacion,PH153621031,Roof,61,Trapal,0
Lanao Del Sur,PH153600000,Sapingit,PH153621032,Roof,77,Trapal,0
Lanao Del Sur,PH153600000,Talao,PH153621033,Roof,96,Trapal,0
Lanao Del Sur,PH153600000,Tambo,PH153621034,Roof,137,Trapal,0
Lanao Del Sur,PH153600000,Tapocan,PH153621035,Roof,121,Trapal,0
Lanao Del Sur,PH153600000,Taporug,PH153621036,Roof,104,Trapal,0
Lanao Del Sur,PH153600000,Tawaan,PH153621037,Roof,86,Trapal,0
Lanao Del Sur,PH153600000,Udalo,PH153621038,Roof,195,Trapal,0
Lanao Del Sur,PH153600000,Rantian,PH153621039,Roof,82,Trapal,0
Lanao Del Sur,PH153600000,Ilian,PH153621040,Roof,73,Trapal,0
Lanao Del Sur,PH153600000,Ataragadong,PH153622001,Roof,70,Trapal,0
Lanao Del Sur,PH153600000,Bangon,PH153622002,Roof,55,Trapal,0
Lanao Del Sur,PH153600000,Bansayan,PH153622004,Roof,163,Trapal,0
Lanao Del Sur,PH153600000,Bubong-Dimunda,PH153622006,Roof,142,Trapal,0
Lanao Del Sur,PH153600000,Bugaran,PH153622007,Roof,79,Trapal,0
Lanao Del Sur,PH153600000,Bualan,PH153622008,Roof,73,Trapal,0
Lanao Del Sur,PH153600000,Cadayonan,PH153622011,Roof,109,Trapal,0
Lanao Del Sur,PH153600000,Calilangan Dicala,PH153622012,Roof,59,Trapal,0
Lanao Del Sur,PH153600000,Calupaan,PH153622013,Roof,61,Trapal,0
Lanao Del Sur,PH153600000,Dimayon,PH153622014,Roof,51,Trapal,0
Lanao Del Sur,PH153600000,Dilausan,PH153622015,Roof,49,Trapal,0
Lanao Del Sur,PH153600000,Dongcoan,PH153622018,Roof,35,Trapal,0
Lanao Del Sur,PH153600000,Gadongan,PH153622019,Roof,89,Trapal,0
Lanao Del Sur,PH153600000,Poblacion (Gata Proper),PH153622020,Roof,298,Trapal,0
Lanao Del Sur,PH153600000,Liangan,PH153622024,Roof,103,Trapal,0
Lanao Del Sur,PH153600000,Lumbac,PH153622026,Roof,82,Trapal,0
Lanao Del Sur,PH153600000,Lumbaca Ingud,PH153622027,Roof,66,Trapal,0
Lanao Del Sur,PH153600000,Madanding,PH153622030,Roof,83,Trapal,0
Lanao Del Sur,PH153600000,Pantao,PH153622034,Roof,69,Trapal,0
Lanao Del Sur,PH153600000,Punud,PH153622035,Roof,108,Trapal,0
Lanao Del Sur,PH153600000,Ragayan,PH153622036,Roof,274,Trapal,0
Lanao Del Sur,PH153600000,Rogan Cairan,PH153622037,Roof,98,Trapal,0
Lanao Del Sur,PH153600000,Talaguian,PH153622041,Roof,98,Trapal,0
Lanao Del Sur,PH153600000,Rogan Tandiong Dimayon,PH153622042,Roof,78,Trapal,0
Lanao Del Sur,PH153600000,Taporog,PH153622043,Roof,77,Trapal,0
Lanao Del Sur,PH153600000,Badak,PH153623001,Roof,32,Trapal,0
Lanao Del Sur,PH153600000,Bantayan,PH153623002,Roof,86,Trapal,0
Lanao Del Sur,PH153600000,Basagad,PH153623003,Roof,60,Trapal,0
Lanao Del Sur,PH153600000,Bolinsong,PH153623005,Roof,52,Trapal,0
Lanao Del Sur,PH153600000,Boring,PH153623006,Roof,45,Trapal,0
Lanao Del Sur,PH153600000,Bualan,PH153623008,Roof,21,Trapal,13
Lanao Del Sur,PH153600000,Danugan,PH153623012,Roof,58,Trapal,0
Lanao Del Sur,PH153600000,Dapao,PH153623013,Roof,123,Trapal,0
Lanao Del Sur,PH153600000,Diamla,PH153623014,Roof,58,Trapal,0
Lanao Del Sur,PH153600000,Gadongan,PH153623015,Roof,85,Trapal,0
Lanao Del Sur,PH153600000,Ingud,PH153623018,Roof,87,Trapal,0
Lanao Del Sur,PH153600000,Linuk,PH153623022,Roof,93,Trapal,0
Lanao Del Sur,PH153600000,Lumbac,PH153623023,Roof,32,Trapal,0
Lanao Del Sur,PH153600000,Maligo,PH153623024,Roof,37,Trapal,0
Lanao Del Sur,PH153600000,Masao,PH153623025,Roof,21,Trapal,0
Lanao Del Sur,PH153600000,Notong,PH153623026,Roof,78,Trapal,0
Lanao Del Sur,PH153600000,Porug,PH153623030,Roof,64,Trapal,0
Lanao Del Sur,PH153600000,Romagondong,PH153623031,Roof,69,Trapal,0
Lanao Del Sur,PH153600000,Tambo (Pob.),PH153623033,Roof,99,Trapal,0
Lanao Del Sur,PH153600000,Tamlang,PH153623034,Roof,20,Trapal,0
Lanao Del Sur,PH153600000,Tuka,PH153623035,Roof,68,Trapal,0
Lanao Del Sur,PH153600000,Tomarompong,PH153623036,Roof,38,Trapal,0
Lanao Del Sur,PH153600000,Yaran,PH153623037,Roof,89,Trapal,0
Lanao Del Sur,PH153600000,Bagoaingud,PH153624001,Roof,86,Trapal,0
Lanao Del Sur,PH153600000,Barimbingan,PH153624006,Roof,90,Trapal,0
Lanao Del Sur,PH153600000,Bayabao,PH153624009,Roof,46,Trapal,0
Lanao Del Sur,PH153600000,Buadi Babai,PH153624012,Roof,93,Trapal,0
Lanao Del Sur,PH153600000,Buadi Alao,PH153624013,Roof,67,Trapal,0
Lanao Del Sur,PH153600000,Buadi Oloc,PH153624014,Roof,48,Trapal,0
Lanao Del Sur,PH153600000,Pagalongan Buadiadingan,PH153624016,Roof,51,Trapal,0
Lanao Del Sur,PH153600000,Dado,PH153624024,Roof,41,Trapal,0
Lanao Del Sur,PH153600000,Dangimprampiai,PH153624027,Roof,18,Trapal,0
Lanao Del Sur,PH153600000,Darimbang,PH153624028,Roof,49,Trapal,0
Lanao Del Sur,PH153600000,Dilausan,PH153624030,Roof,37,Trapal,0
Lanao Del Sur,PH153600000,Ditsaan,PH153624032,Roof,43,Trapal,0
Lanao Del Sur,PH153600000,Gadongan,PH153624033,Roof,77,Trapal,0
Lanao Del Sur,PH153600000,Pagalongan Ginaopan,PH153624038,Roof,45,Trapal,0
Lanao Del Sur,PH153600000,Baclayan Lilod,PH153624042,Roof,42,Trapal,0
Lanao Del Sur,PH153600000,Linamon,PH153624045,Roof,77,Trapal,0
Lanao Del Sur,PH153600000,Lumbatan Ramain,PH153624048,Roof,70,Trapal,0
Lanao Del Sur,PH153600000,Buayaan Madanding,PH153624054,Roof,19,Trapal,0
Lanao Del Sur,PH153600000,Maindig Ditsaan,PH153624055,Roof,39,Trapal,0
Lanao Del Sur,PH153600000,Mandara,PH153624057,Roof,38,Trapal,0
Lanao Del Sur,PH153600000,Maranao Timber (Dalama),PH153624058,Roof,122,Trapal,0
Lanao Del Sur,PH153600000,Pagalongan Proper,PH153624064,Roof,48,Trapal,0
Lanao Del Sur,PH153600000,Polo,PH153624070,Roof,34,Trapal,0
Lanao Del Sur,PH153600000,Ramain Poblacion,PH153624077,Roof,20,Trapal,0
Lanao Del Sur,PH153600000,Ramain Proper,PH153624078,Roof,33,Trapal,0
Lanao Del Sur,PH153600000,Baclayan Raya,PH153624079,Roof,42,Trapal,0
Lanao Del Sur,PH153600000,Buayaan Raya,PH153624081,Roof,65,Trapal,0
Lanao Del Sur,PH153600000,Rantian,PH153624082,Roof,84,Trapal,0
Lanao Del Sur,PH153600000,Sundiga Bayabao,PH153624086,Roof,38,Trapal,0
Lanao Del Sur,PH153600000,Talub,PH153624087,Roof,39,Trapal,0
Lanao Del Sur,PH153600000,Buayaan Lilod,PH153624091,Roof,67,Trapal,0
Lanao Del Sur,PH153600000,Bubong Dangiprampiai,PH153624092,Roof,54,Trapal,0
Lanao Del Sur,PH153600000,Pagalongan Masioon,PH153624093,Roof,57,Trapal,0
Lanao Del Sur,PH153600000,Sultan Pangadapun,PH153624094,Roof,71,Trapal,1
Lanao Del Sur,PH153600000,Upper Pugaan,PH153624095,Roof,126,Trapal,0
Lanao Del Sur,PH153600000,Alinun,PH153625001,Roof,42,Trapal,0
Lanao Del Sur,PH153600000,Bagoaingud,PH153625002,Roof,90,Trapal,0
